Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
12,748,The glideslope system offers approach guidance to runways in terms of.,A,the vertical plane.,the horizontal plane.,distance to touchdown.
12,749,The glideslope equipment operates in the.,C,VHF band.,HF band.,UHF band.
12,750,The localiser equipment operates in the.,C,HF band.,UHF band.,VHF band.
12,751,The aircraft equipment determines the bearing of a ground station by comparing,C,the amplitude of two 30 Hz modulations.,the phase of one 30 Hz modulation with that of a 9960 Hz modulation.,the phase of two 30 Hz modulations.
12,752,The number of different radials provided by a ground station is.,C,"180 per quadrant, i.e. 720 ° in 360 °.",360 °.,infinite.
12,753,Which of the following frequencies is allocated to VOR?.,B,127.2 MHz.,114.3 MHz.,103.9 MHz.
12,754,Aerial masts may be damaged by.,A,Skydrol hydraulic fluids.,water.,killfrost anti-icing fluid.
12,755,Most radio aerial masts are.,B,not bonded.,bonded.,insulated from the fuselage.
12,756,When an helicopter is heading due north (magnetic) towards a VOR station the reference and variable signals will be.,C,270 ° out of phase.,in phase.,180 ° out of phase.
12,757,The middle marker modulation is keyed with.,C,dots.,dashes.,alternate dots and dashes.
12,758,The modulation of the outer marker is.,A,400 Hz.,1300 Hz.,3000 Hz.
12,759,The approximate distance of the middle marker from the runway threshold is.,C,7 miles.,3 miles.,3500 ft.
12,760,Marker information is usually provided to the pilot.,B,aurally.,both visually and aurally.,visually.
12,761,An over station sensor (OSS) detects.,A,the rapid rate of the VOR signal over the cone of confusion.,radio deviation signals proportional to distance from a VOR transmitter.,radio deviation signals proportional to distance from a localiser transmitter.
12,762,Incompatible Flight Director modes are.,C,VOR and glidepath.,VRU and compass.,altitude hold and ILS.
12,763,The VOR system comprises.,B,reference phase signal.,variable and reference phase signals.,variable phase signal.
12,764,The most sensitive system between ILS and VOR is.,A,ILS.,VOR.,they both have the same sensitivity.
12,765,"If an helicopter is flying on a heading of 000 away from a VOR station, the TO/FROM indicator would show.",A,from.,to.,no indication.
12,766,How does the flight director computer differentiate between VOR and ILS frequencies?.,B,Trigger pulse from ground station.,Frequency discriminator in receiver.,Discriminator on control panel.
12,767,The glideslope transmitter operates on.,C,the VHF band.,frequencies of 108 to 118 MHZ.,the UHF band.
12,768,"During ATC transponder operation, side lobe suppression acts to.",B,supply altitude readout.,mute the DME operation during transmit phase.,mute coms transmission during transponder operation.
12,769,During operation of a twin HF radio system transceiver.,B,#1 HF system can transmit but not receive.,#1 HF system operation is inhibited during #2 operation.,both systems can be operated simultaneously.
12,770,L band DME transmits on a frequency of.,A,1090 MHz.,2210 MHz.,4133 MHz.
12,771,Function of ADF & VOR and DME in navigation system with reference to aircraft and beacon is.,A,the first provides bearing line from aircraft to beacon and latter provides distance between aircraft and beacon.,None of above.,the first provides distance between aircraft and beacon and latter provides bearing line from aircraft to beacon.
12,772,Which two frequencies are paired?.,A,Glideslope and localizer.,DME and Glideslope.,Localizer and DME.
12,773,Localizer beam width is the angle where the two edges of beam are apart at the runway threshold by.,B,7 ft.,700 ft.,70 ft.
12,774,What happens if frequency decreases without altering the physical length of aerial?.,C,The aerial becomes inductively reactive.,The aerial becomes inductively capacitive.,The aerial becomes capacitively reactive.
12,775,What happens if frequency increases without altering the physical length of aerial?.,B,The aerial becomes inductively capacitive.,The aerial becomes inductively reactive.,The aerial becomes capacitively reactive.
12,776,"Aerials provide optimum output at one particular frequency, when its load is purely.",A,resistive.,inductive.,capacitive.
12,777,The torque pre-set in an autopilot system is.,C,to stop the motor overheating.,to give control surface feel.,to allow it to be overridden at a certain force.
12,778,Most aerials are.,C,not bonded.,made from non-conductive material.,bonded.
12,779,The Middle Marker beacon is what colour?.,A,Amber.,Blue.,White.
12,780,Laser gyros have.,B,rotating parts.,no rotating parts.,moving parts.
12,781,Laser gyros are aligned to.,B,magnetic north.,aircraft structure.,true north.
12,782,Triplex autopilot is.,C,fail soft.,fail passive.,fail operational.
12,783,Flight management control system (FMCS) utilises.,A,"ILS, DME, ADC.","ILS, VOR, ADF.","VOR, ADF, DME."
12,784,ACARS is., B,a navigation system.,a way of reporting defects to maintenance base in flight.,a satellite communication system.
12,785,Where is an ATC transponder mode 'A' selected ON?.,B,The altimeter.,The ATC control panel.,The airspeed indicator.
12,786,How many data bases are required in an FMS system?.,C,1.,3 (one is used for redundancy).,2.
12,787,What channel of the autopilot does the glideslope control?.,C,Yaw.,Roll.,Pitch.
12,788,What is secondary radar?.,A,Signal returned from a transponder.,Reflected radar bounce from an aircraft.,A backup radar on an airfield.
12,789,What is Mode 1 & 2 of GPWS used for?.,B,"Excessive terrain closure rate, altitude loss after take-off.","Excessive descent rate, unsafe terrain clearance.","Excessive descent rate, excessive terrain closure rate."
12,790,For radio communication over a distance of over 250 miles we use.,A,HF.,VLF.,VHF.
12,791,"Autopilot, when on approach to landing, how many axis are used?",B,4.,3.,2.
12,792,A lead-acid battery is considered to be fully charged when the.,A,SG and voltage remain constant for specified period.,SG reaches 1.180.,cells begin to gas freely.
12,793,The preferred method of battery charging a Ni-Cad battery is constant.,A,current.,power.,voltage.
12,794,"When a current transformer is disconnected, what should be done?.",A,Terminals shorted.,Left open circuit.,Resistor placed across terminals.
12,795,What does the differential sensing coil sense?.,B,Power.,Current.,Volts.
12,796,Where does the GCU gets its power?.,B,RAT.,PMG.,Battery
12,797,Galley loads are wired in.,C,series.,either series or parallel depending on the design.,parallel so load shedding will lower current consumption.
12,798,A fuse-type current limiter., C,can be used as a radio suppressor.,opens a circuit after a time/current condition has been exceeded.,limits current flow to a load.
12,799,"When a load is shed from a busbar, the.",C,busbar voltage decreases.,busbar voltage increases.,current consumption from the bar decreases.
12,800,"In unparalleled AC generation systems, the phase rotation of one generator in relation to the others.",C,must be synchronised prior to paralleling.,must be BCA.,is unimportant.
12,801,"In a multi-generator system, the generator which takes more than its reactive power share is protected by.",A,over-voltage and under-voltage protection circuits.,over-excitation and under-excitation protection circuits.,over-current and under-current protection circuits.
12,802,Sharing of electrical loads by paralleled DC generators is controlled by.,C,automatic load shedding.,equalising circuits which control the speed of the generators.,equalising circuits which control the field excitation of the generators.
12,803,Excessive commutator sparking can be caused by.,C,brushes positioned on MNA.,rotating field diode failure.,weak spring tension.
12,804,Before checking the SG of a battery recently removed from an aircraft.,C,carry out a capacity test.,allow to stabilise for one hour.,take the temperature of the electrolyte.
12,805,"On an AC external power plug, the interlock circuit is controlled by pins.",B,AB.,EF.,CD.
12,806,Over-voltage protection circuits are activated.,B,before the over voltage limit is exceeded.,dependent on the magnitude of the overvoltage.,after a fixed time delay.
12,807,A diode connected across a coil will.,C,suppress arching when relay is opening and closing.,prevent the coil being fitted the wrong way.,prevent back EMF and allow faster switching.
12,808,Which fault does not always trip the GCR?.,B,Under-frequency and under-volts.,Over-frequency and under-frequency.,Over-frequency and over-volts.
12,809,Differential protection in a generating system.,B,uses the volts coil to trip the GCR.,detects current difference between source and load.,detects voltage difference between source and load.
12,810,Open phase sensing on a current transformer.,B,is detected using any phase.,is detected on generator neutral circuit.,is detected using all phases.
12,811,"If the battery is switched off in flight, the.",A,battery is disconnected from bus.,generator voltage falls to zero.,captain's instruments will be powered from the standby bus.
12,812,To flash a generator field the.,C,generator is on line and producing a voltage less than the flashing voltage.,generator rotates but is not on line.,generator must be stationary.
12,813,Voltage is controlled by.,C,the swashplate.,the constant speed drive.,the voltage regulator.
12,814,The ground interlock pins are numbered.,B,C and N.,E and F.,A and B.
12,815,Distilled water should be added to a ni-cad battery.,C,at any time.,when fully charged.,only in the battery workshop.
12,816,Overflowing electrolyte in a ni-cad battery indicates.,C,low electrolyte temperature.,not enough charging current.,excessive charging current.
12,817,"During a normal engine shutdown, generator tripping is initiated by.",A,undervoltage.,underfrequency.,overcurrent.
12,818,What would you use to neutralise nicad battery spillage?.,C,Bicarbonate of soda.,Distilled water.,Boric acid.
12,819,"Before operating generators in parallel, their voltages should be matched to prevent.",C,large circulating currents developing.,voltage spikes of sufficient magnitude to trigger GCU overvoltage circuits.,overloading the generator drive and shearing of splines.
12,820,Consumer loads are connected to a busbar.,C,in series so when loads are shed current is reduced.,in series so when loads are shed voltage is reduced.,in parallel so when loads are shed current is reduced.
12,821,A current transformer connected on the neutral star point of a generator is for.,B,negative sequence protection.,differential current protection.,overload protection.
12,822,Differential protection as applied to AC generation systems compares.,A,generator current to busbar current.,generator voltage to busbar voltage.,ambient pressure to cabin pressure.
12,823,"In an AC generation system, the frequency and phase rotation.",C,must be out of phase prior to paralleling.,is of no consequence after paralleling.,must be synchronised prior to paralleling.
12,824,Diodes are placed across a contactor to.,C,ensure smooth contactor operation.,prevent contact bounce.,speed up operation by reducing back EMF.
12,825,Placing the battery master switch to off during flight will.,C,shut down the APU.,disconnect all power to the main busbar.,isolate the battery from the main busbar.
12,826,"Whilst operating paralleled AC constant frequency generators, it is important to maintain generator outputs at the same voltage.",A,to prevent a circulating current of considerable magnitude developing between two or more generators.,to prevent a circulating current developing between two or more TRUs.,to prevent CSD shock loading.
12,827,A voltage regulator installed in series with a generator field.,A,uses a voltage coil in parallel with generator output.,uses a current coil in parallel with generator output.,uses a voltage coil in series with generator output.
12,828,The output frequency of a hydraulically driven standby generator is controlled by.,C,an IDG.,a CSD.,an hydraulically actuated swash plate.
12,829,Power to a GCU is supplied.,B,by the battery bus or rectified generator output.,initially by a 'field tickling' supply and then PMG output.,by the generator output only.
12,830,Trip signals for a GCR are.,C,overfrequency and undervoltage.,underfrequency and overcurrent.,differential protection and undervoltage.
12,831,Abnormal CSD operation is monitored on the flight deck by observing indications of.,A,high oil temperature / low oil pressure.,low oil quantity / low oil temperature.,High oil temperature / low oil quantity.
12,832,Wires in hot temperature areas should be bound with.,B,Nomex.,Teflon.,PVC.
12,833,A heat gun should be operated at.,B,100 °C above the specified.,the specified temperature.,100 °C below the specified.
12,834,High voltages on a generator in a parallel system should be prevented because.,A,it will trip the GCR.,it will cause high circulating current in the bus / other generators.,it will damage the drive shaft.
12,835,Over-voltage condition trips the generator. The time taken to trip the GCU depends on.,A,amplitude of voltage.,closing of fuel and hydraulic valves.,time delay circuit.
12,836,A permanent magnet should have.,A,"high retentivity, low coercivity.","low retentivity, low coercivity.","low retentivity, high coercivity."
12,837,What will happen if the aircraft battery becomes overheated?.,A,The battery charger will switch to trickle charge mode.,The hot battery bus will be disconnected from the battery.,The power supply to the battery charger will be interrupted.
12,838,"When the temperature increases in a lead acid battery, the SG will.",A,decrease.,increase.,remain the same
12,839,"On testing a generator it is found to require adjusting, where would you adjust it?.",B,In the cockpit on the flight engineers panel.,By means of a remote trimmer.,On the GCU.
12,840,Control of hydraulically powered emergency electrical generator frequency is.,A,by angle of swash plate.,by IDG.,by CSU.
12,841,When a ni-cad battery is fully charged.,C,the electrolyte level stays the same.,the electrolyte level is lower than normal.,the electrolyte level is higher level than normal.
12,842,Electrical load on aircraft is controlled by.,B,a GCU.,a BPCU.,an IRS.
12,843,A 4:1 step-up transformer receives 120 VAC in its primary and has 1600 Ohms resistance in its secondary. What is the current drawn from the source?.,A,1.2 A.,"0,125",0.3 A.
12,844,"After engine start using a Ni-Cad battery, the pilot observes on the battery charger indicator, an initial high current draw followed by a rapid decrease in current.",C,the battery is faulty.,there is a problem with the charging circuit and he must shut-down the engines.,no cause for concern.
12,845,Topping up a Ni-Cad battery in situ.,B,is permitted.,is not allowed.,is only allowed in the shop.
12,846,"In a lead-acid battery after numerous checks, one cell has low reading.",C,It needs topping up.,It is defective.,It must be replaced.
12,847,A short range passenger aircraft has complete electrical failure. What time duration would the battery be expected to power essential equipment?.,A,30 minutes.,60 minutes.,Forever.
12,848,An external power plug has two short pins. These are used for.,C,ground handling bus.,a guide for correct alignment of the plug in the socket.,the interlock circuit.
12,849,The purpose of a synchronising bus bar is.,C,to monitor total current load.,to enable two propeller systems to be synchronised.,to allow monitoring and trimming from the flight deck.
12,850,To confirm the state of charge of a ni-cad battery.,C,"subject the battery to load, check voltage and check the SG of each cell.",subject the battery to load and check the voltage.,measure the discharge time.
12,851,Circulating currents are associated with.,B,DC generators in parallel.,AC generators in parallel.,AC and DC generators in parallel.
12,852,Generator brush bedding.,B,should only be done if 50% of the width and 80% of the length is already being done.,should not be done on the aircraft.,can be done on the aircraft.
12,853,What is the amperage at point '' to the nearest amp?.,B,100 Amps.,101 Amps.,102 Amps.
12,854,Pitot tubes are heated by.,A,AC or DC.,DC.,AC.
12,855,Paralleling is used for.,B,AC electrical generators only.,AC and DC electrical generators.,DC electrical generators only
12,856,Battery charging procedures can be found in ATA.,B,Chapter 24 Section 21.,Chapter 24 Section 31.,Chapter 31 Section 21.
12,857,"In a carbon pile regulator, the resistive element is.",C,in parallel with the field and changes resistance with changing length.,in series with the field and changes resistance with changing length.,in series with the field and changes resistance with surface area contact.
12,858,Maximum battery temperature on charging before protection circuit starts is.,C,71 degrees F.,144 degrees C.,144 degrees F.
12,859,"If an aircraft has no battery charger, the battery is charged by.",C,constant current until a predetermined limit when it automatically switches to constant voltage.,constant current.,constant voltage.
12,860,The output of a carbon pile regulator with no variation of loading is.,B,pulse width modulating.,stationary.,fluctuating.
12,861,"In a transistor voltage regulator, the voltage output is controlled by.",A,zeners and transistors.,diodes and transformers.,transformers and transistors.
12,862,A paralleled relay for a DC system is energised and connected by.,C,current coil.,voltage coil.,voltage and current coil.
12,863,Increasing the real load primarily.,A,decreases frequency.,decreases output voltage.,increases output voltage and increases frequency.
12,864,Inductive reactive load causes.,C,increase in torque only.,increase in torque and increase in heat dissipated.,no effect on torque but produces extra heat dissipated.
12,865,The power factor of an AC generator identifies the proportion of.,C,reactive power from the generator that does work.,apparent power from the generator that does work.,real power from the generator that does work.
12,866,Differential protection in an AC system protects against.,C,a reverse current flowing from the battery.,"line-line, line-line-line, line-earth faults.",short circuits.
12,867,"In an undervolt condition in an AC generator system, the most likely consequence is.",A,activation of the time delay circuit.,energise the bus tie relay.,deactivation of the field regulatory TRs.
12,868,"Assuming all systems are operating normally, as aircraft electrical load increases, generator output voltage will.",C,increases and amperage output increases.,decrease and amperage output increases.,remain constant and amperage output increases.
12,869,"When installing multiple batteries on aircraft, they are connected in.",B,series.,either parallel or series and switched between as an option.,parallel.
12,870,What is the small pin on the DC ground power connector?.,C,Positive to battery relay.,Ground or earth.,Positive to external power relay.
12,871,How is RAT driven?.,A,Airstream.,Fan.,Compressor.
12,872,How is an aircraft battery rated?.,B,Joules.,Ampere hours.,Watts.
12,873,A reduction in field strength of a DC shunt motor driving a constant load will result in.,C,reduced torque and increased speed.,increased torque and reduced speed.,increased torque and speed.
12,874,What are the 2 short prongs on an AC plug for?.,B,Using AC current to pull on interlock circuit.,To prevent arcing during plug connection / disconnection.,To help plug location/fit.
12,875,A vibration contact voltage regulator consists of a shunt winding and a.,B,voltage regulating coil in series.,current regulation coil in series.,voltage regulating coil in parallel.
12,876,What is the purpose of diode in a power GCR?.,A,To prevent back-flow of current in the EMF coil.,To speed up the operation.,To allow flow in the event of failure of the relay.
12,877,Eddy currents are.,C,caused by heating effect of the coil.,caused by resistance of the coil.,circulating currents.
12,878,The small pins in the power connector plug are.,B,neutral.,positive.,negative.
12,879,"When an overvolt is present on an AC generator system, the tripping circuit.",A,trips after a time delay inversely proportional to overvolt amplitude.,trips after a time delay.,trips at a set level.
12,880,"In an AC distribution system, the purpose of the synchronising bus-bar is to.",C,provide a means of monitoring the load.,supply essential services.,provide interconnection between the generator load busbars.
12,881,Vibrating contact voltage regulator sensing coil is.,C,in series with the field windings.,across the generator output.,in parallel with the field windings.
12,882,A current transformer connected across the neutral of a 3 phase generator is for.,A,differential protection.,load monitoring.,phase sequence monitoring.
12,883,Zener diodes are for.,A,voltage regulation.,voltage stabilisation.,rectification.
12,884,AC generator output indications are measured in.,C,KW.,KW & KVAR.,KVA & KW.
12,885,Load shedding allows.,A,less current to the busbar.,more current to the busbar.,more voltage to the busbar.
12,886,How may the output of a transistorised voltage regulator be described?.,C,Variable AC.,Slightly variable DC.,Pulse width modulated DC.
12,887,"In the event of complete AC generator failure in an AC split bus-bar generation system, how is power maintained to the essential AC bus-bar?",B,By power fed from a hot battery bus-bar only.,By power fed from a battery supplied static inverter.,By power fed from static inverter only.
12,888,Which components within a generator control unit connects the output of the field power supply to the generator exciter?.,C,Generator line contactor.,Generator power pilot relay.,Generator control relay.
12,889,In what units are static inverters rated?.,B,kVAR.,kVA.,kW.
12,890,"In a generator system, a stability winding is used.",B,in series with the field to prevent oscillations.,to prevent voltage overshoot.,to control output current.
12,891,"On engine shutdown, what prevents GCR being tripped?.",A,Under-frequency.,Under-volt.,Under-current.
12,892,How is real and reactive load sharing achieved in an AC parallel generator system?.,C,Real and reactive loads by control of the constant speed drives only. Output voltage is controlled by adjustment of generator fields.,"Real load by control of generator fields, Reactive loads by adjustment of the constant speed drives.","Real load by control of the constant speed drives, reactive load by adjustment of generator fields."
12,893,"Other than when there is a fault in an aircraft battery or its charging system, when is the charger switched off automatically?.",C,When there is a failure of one alternator in a split-bus bar system.,When the alternators are fully loaded.,When the battery is used for excessively high discharge currents such as in starting
12,894,he trimmer resister in a carbon pile volts regulator is.,B,in series with the generator field.,in series with the generator volts coil.,in parallel with the generator volts coil.
12,895,"When a field relay trips the generator off-line, it can be reset.",A,on the ground only.,after the fault has been cleared.,by cycling the generator switch.
12,896,In a paralleled AC generator system both A phases must be in synchronisation and.,B,phase rotation does not matter.,CBA must equal CBA.,CBA must equal ABC.
12,897,When loads are shed from a busbar automatically.,A,bus bar current decreases.,bus bar voltage rises.,bus bar current rises.
12,898,What controls output from the generator?.,C,BPCU.,ELCU.,GCU.
12,899,Specific Gravity in a lead acid battery should give an indication of.,B,electrolyte level.,charge.,electrolyte temperature.
12,900,"During normal engine shut-down, the generator.",C,control relay is tripped only.,breaker and control relay are both tripped.,breaker is tripped only.
12,901,The generator warning light will come on when.,B,voltage is above battery voltage.,voltage is below battery voltage.,voltage is too high.
12,902,When replacing a current transformer.,B ,voltage/current selection must be made prior to fitting.,it can only be fitted one way round.,it can be fitted any way round.
12,903,The economy coil on a relay.,A,reduces current required to hold closed.,reduces current required to close.,makes it cheaper to make.
12,904,What is the function of the generator control relay?.,B,Connect the generator to the busbar.,Bring the generator on-line.,Control output voltage.
12,905,The current consumed by a DC starter motor will.,A,decrease as the engine speed increases.,increase as the engine speed increases.,remain constant.
12,906,A neutralising agent for sulphuric acid is.,B,borax powder.,sodium bicarbonate.,citric acid.
12,907,In a split bus power distribution system.,C,generators are paralleled on connection to the tie bus.,power is split between 115 V AC and 28 V DC.,each generator supplies its own bus and distribution system in normal operation.
12,908,Flashing a generator field.,B,decreases resistance.,restores magnetism.,increases resistance.
12,909,"When checking SG of electrolyte of lead acid battery, what should be taken into account?.",A,Electrolyte temperature.,Battery charge.,Ambient temperature.
12,910,How do you check condition of Ni-Cad battery in situ?.,B,By voltmeter connected to the battery terminal.,"By voltmeter in the cockpit, when battery is on load.",By voltmeter in the cockpit when battery is off load.
12,911,The reactive load circuit in a multi-engined AC generator system.,A,modifies generator field excitation current.,modifies generator field excitation voltage.,modifies generator drive speed.
12,912,A vibrating type voltage regulator uses a volts coil.,B,in series with the generator output.,in parallel with the generator output.,in series with the current coil.
12,913,The purpose of the economy contacts in a relay is to.,B,prevent contact pitting and burning.,reduce the current required to hold the contacts closed.,close the auxiliary contacts before the main contacts.
12,914,A vibrating contact voltage regulator has.,A,a resister in parallel with the points.,a resistor in series with the points.,a volts coil in parallel with the points.
12,915,Brush bedding-in on a starter generator can be carried out.,A,only off the aircraft.,"when 80 percent of the brush area has been previously bedded in, on the bench.",during flight.
12,916,What would be the cause of a low electrolyte level in a nicad battery?.,C,Evaporation.,Undercharging current.,Over charging current.
12,917,"If electrolyte from a lead-acid battery is spilled in the battery compartment, which procedure should be followed?.",A,Apply sodium bicarbonate solution to the affected are followed by a water rinse.,Apply boric acid solution to the affected area followed by a water rinse.,Rinse the affected area thoroughly with clean water
12,918,Which statement regarding the hydrometer reading of a lead-acid storage battery electrolyte is true?.,B,A specific gravity correction should be subtracted from the hydrometer reading if the electrolyte temperature is above 20 °C.,The hydrometer reading does not require a temperature correction if the electrolyte temperature is 60 °F.,The hydrometer reading will give a true indication of the capacity of the battery regardless of olyte temperature.
12,919,An increase in the speed of a DC generator will cause the voltage to rise with the following resultant action in the voltage regulator:-.,B,The volts coil to exert more pull thus increasing the current in the generator field.,The volts coil to increase its magnetic field thus decreasing the field excitation.,The volts coil to exert less pull thus increasing the resistance of the carbon pile.
12,920,The equalizing coils on voltage regulators will.,C,ave current passing through them only when the generators are not paralleled be connected to.,each other when the generators are paralleled.,have current passing through them from the higher loaded generator to the lower.
12,921,A fully charged lead-acid battery will not freeze until extremely low temperatures are reached because.,B,increased internal resistance generates sufficient heat to prevent freezing.,most of the acid is in the solution.,"the acid is in the plates, thereby increasing the specific gravity of the solution."
12,922,What determines the amount of current which will flow through a battery while it is being charged by a constant voltage source?.,B,The ampere-hour capacity of the battery.,The state-of-charge of the battery.,The total plate area of the battery.
12,923,The method used to rapidly charge a nickel-cadmium battery utilizes.,B,constant current and varying voltage.,constant voltage and varying current.,constant current and constant voltage.
12,924,The presence of small amounts of potassium carbonate deposits on the top of nickel-cadmium battery cells that have been in service for time is an indication of.,B,normal operation.,excessive gassing.,excessive plate sulphation.
12,925,The servicing and charging of nickel-cadmium and lead-acid batteries together in the same service area is likely to result in.,C,increased explosion and/or fire hazard.,normal battery service life.,contamination of both types of batteries.
12,926,"If the current drawn from No.1 generator of a twin generator DC system is less than that drawn from No.2 generator, the current in the No.2 generator equalizing coil will flow.",B,"in the same direction as the current flow in the voltage coil, increasing the output of No.2 generator.","in the same direction as the current flow in the voltage coil, reducing the output of No.2 generator.","in the opposite direction to the current flow in the voltage coil, reducing the output of No.2 generator."
12,927,"On a C.S. driven generator, operation of the Disconnect Solenoid will disconnect the generator drive and.",C,it can only be reset when all loads are switched off.,it will automatically reset itself when the fault is rectified.,resetting can only be carried out on the ground.
12,928,"In a constant frequency AC system, real load sharing is achieved by regulating the.",B,generator speed.,generator drive torque.,voltage regulator.
12,929,A constant speed drive unit has a warning light indication.,C,for low speed.,for when it is disconnected from the generator.,for low oil pressure.
12,930,The electrolyte of a nickel-cadmium battery is the lowest when the battery is.,C,being charged.,under load condition.,in a discharged condition.
12,931,Nickel-cadmium batteries which are stored for a long period of time will show a low.,C,fluid level because the fluid evaporates through vents.,fluid level was not periodically replenished.,electrolyte becomes absorbed in the plates.
12,932,The purpose of an inverter is to convert.,B,AC to DC.,DC to AC.,AC to a higher frequency AC.
12,933,How can the state-of-charge of a nickel-cadmium battery be determined?.,B,By measuring the specific gravity of the electrolyte.,By measuring discharge.,By the level of the electrolyte.
12,934,What may result if water is added to a nickel-cadmium battery when it is not fully charged?.,C,No adverse results since water may be added anytime.,The cell temperature will run too low for proper output.,Excessive spewing will occur during the charging cycle.
12,935,"In nickel-cadmium batteries, a rise in cell temperature.",C,increases cell voltage.,causes an increase in internal resistance.,causes a decrease in internal resistance.
12,936,"When a charging current is applied to a nickel-cadmium battery, the cells emit gas only.",C,when the electrolyte level is low.,if they are defective.,toward the end of the charging cycle.
12,937,The equalising coil in the carbon pile regulator.,A,modifies the effect of the voltage sensing coil.,becomes inoperative when the undervolt relay energises.,is connected in series with the carbon pile.
12,938,"In a constant frequency AC system, reactive load sharing is achieved by regulating the.",B,generator speed.,voltage regulator.,generator drive torque.
12,939,Under-frequency in an AC supply would cause.,A,overheating of inductive devices.,overspeeding of AC motors.,overvoltage of capacitive devices.
12,940,The electrolyte in a lead-acid battery contains.,A,sulphuric acid.,hydrochloric acid.,nitric acid.
12,941,"In the procedure to be followed after spillage of battery acid, neutralizing may be carried out.",C,by applying a coating of petroleum jelly.,by washing with distilled water.,with a dilute solution of sodium bicarbonate.
12,942,Frequency (Hz) is the number of cycles per.,B,minute.,second.,revolution.
12,943,The three voltages of a three phase generator are.,B,180 degrees apart.,120 degrees apart.,90 degrees apart.
12,944,To restore the level of electrolyte which hasbeen lost due to normal gassing during battery charging.,B,sulphuric acid must be added.,distilled water must be added.,electrolyte of the same specific gravity as that contained in the battery must be added.
12,945,A 12 volt lead-acid battery.,A,has 6 cells.,has 24 cells.,has 12 cells.
12,946,The active component of an A.C. circuit is 4 amps and the reactive is 3 amps. Ammeterreading will be.,C,7 amps.,3.4 amps.,5 amps.
12,947,In a delta connected generator.,C,phase volts equals 1.73 line volts.,line volts equals 1.73 phase volts.,line volts equals phase volts
12,948,The only practical method of maintaining a constant voltage output from an aircraft generator under varying conditions of speed and load is to vary the.,B,number of conductors in the armature.,strength of the magnetic field.,speed at which the armature rotates.
12,949,"As the generator load is increased (within its rated capacity), the voltage will.",B,remain constant and the amperage output will increase.,decrease and the amperage output will increase.,remain constant and the amperage output will decrease.
12,950,When checking the specific gravity of the electrolyte in a battery.,B,one cell only need be checked as the remainder will read the same.,each cell should be checked as the readings may differ.,only the end cells need be checked as they contain the terminals.
12,951,A lead-acid battery is considered to be fully charged when the.,B,S.G. reaches 1.180.,S.G. and voltage remain constant for specified period.,cells begin to gas freely.
12,952,Which aircraft circuit would be most likely to use frequency wild 200 V AC?.,B,Standby compass.,Windscreen heating.,Hydraulic pump.
12,953,To prevent corrosion at the terminals of a lead-acid battery,A,petroleum jelly may be applied to the connections.,the connectors may be painted.,copper connectors are used.
12,954,Before taking S.G. readings of a lead-acid battery recently removed from an aircraft.,B,a period of 1 hour should have elapsed to allow the S.G. to stabilize.,the electrolyte temperature must be noted.,the battery must be charged at the 10 hour rate for one hour.
12,955,The output of a DC generator is controlled by varying the.,B,armature current.,field current.,engine speed.
12,956,A generator rated at 30 kVA power factor 0.8 has a maximum continuous power output of.,C,37.5 Kw.,30 kW.,24 kW.
12,957,The specific gravity of the electrolyte in a lead-acid battery.,A,changes with the state of charge and is therefore a measure of the state of charge.,remains substantially constant regardless of the state of charge and is not therefore a guide to the state of charge.,remains constant with changes in the state of charge but is a useful guide to the amount of acid contained in the electrolyte.
12,958,A battery which is assumed to be 100% efficient and to have a capacity of 60 ampere-hours at the 10 hour rate will deliver.,B,60 amps for 10 hours.,6 amps for 10 hours.,60 amps for 10 hours or 6 amps for 10 hours depending upon the rate of demand.
12,959,Two 12 V 25 ampere batteries connected in series will produce.,A,24 V with 25 ampere hour capacity.,12 V with 25 ampere hour capacity.,12 V with 50 ampere hour capacity.
12,960,As an installed battery becomes fully charged by the aircraft generator.,C,the battery contactor isolates the battery from the generator.,the generator voltage decreases to supply the steadily decreasing current.,the battery voltage nears its nominal level so the charging current decreases.
12,961,"On a DC shunt generator without a voltage regulator, if the load increases the generator output voltage will.",C,increase.,remain constant.,decrease.
12,962,"For battery charging, the electrical supply connected to the battery must be.",A,DC.,AC at 50 c.p.s.,AC at 400 c.p.s.
12,963,When using A.C. power on the bus bar you require 28 V D.C. for battery charging.,C,a D.C. transformer and rectifier would be required.,an A.C. inverter would be required.,an A.C. transformer and rectifier would be required.
12,964,Two similar 12 V batteries connected in parallel will produce.,B,24 V e.m.f. with twice the capacity of each battery.,12 V e.m.f. with twice the capacity of each battery.,24 V e.m.f. with the same capacity as each battery.
12,965,"If a nicad battery overheats, it is an indication of.",B,the generator voltage regulator setting is too low.,thermal runaway.,the generator is not connected to the bus bar.
12,966,When checking a nicad battery in situ for serviceability.,A,a load is applied to the battery and the voltmeter reading noted.,the electrical circuits must be isolated before installing shorting strips.,a hydrometer must be used.
12,967,The output from an AC generator is taken from.,C,slip rings.,slip rings via commutator.,connections on the stator.
12,968,Load sharing on a DC generation system is achieved by.,A,circulating currents affecting the carbon pile for voltage trimming.,tachogenerators varying the generators outputs as the engine speed varies.,the load differences causing torque signals to vary the engine speed.
12,969,"If a nickel cadmium aircraft battery is not required for immediate service, it should be stored.",A,in the fully discharged condition.,in the fully charged condition.,in a totally dry condition.
