Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
2,664,What is the amount of heat required to raise the temperature of a liquid of 2 kg mass from 10°C to 25°C? (specific heat capacity c is 2 cal/g°C),C,15 cal,30 cal,60 cal
2,666,Which is incorrect for area expansion?,B,It is an increase in unit area per degree temperature rise,The coefficient of area expansion is approximately 3 times bigger than the coefficient of linear expension,Area expansion is 2-dimensional change in unit area
2,667,In a closed area Helium and Hydrogen gases are included and the amount of helium is two times bigger than the amount of hydrogen. What is the partial pressure of hydrogen if the total pressure is 2.100 psi ?,C,2.100 psi,1.400 psi,700 psi
2,668,A measure of the total energy of a thermodynamic system is called…,C,Internal energy,Entropy,Enthalpy
2,669,What is the normal temperature of human body?,A,36.7°C,25°C,40.3°C
2,670,What is the purpose of compressor in refrigeration cycle?,B,To transfer heat taking from refrigerator to ambient,To circulate the refrigerant,To condense the saturated vapour to a liquid
2,671,What is the name of heat carrying media in refrigeration cycle?,C,Condenser,Evaporator,Refrigerant
2,672,A man is applying 40 N to pull up an object to a height of 50 cm for 2 seconds. How much the power applied?,C,1000 Watt,100 Watt,10 Watt
2,673,What is the unit of work?,A,Joule,Watt,Degree
2,674,A car speeds up from 10 m/s to 35 m/s within 5 seconds. What is the average acceleration of the car?,B,7 m/s²,5 m/s²,2 m/s²
2,675,A ball is thrown up with a vertical speed of 40 m/s. How long does it take to return its initial position(g=10 m/s²)?,B,4 seconds,8 seconds,16 seconds
2,676,An object starts to fall with a speed of 10 m/s from a height of 40 m. What is the final velocity reached by the object(g=10 m/s²)?,A,30 m/s,40 m/s,50 m/s
2,677,What is the relation between angular velocity ω and linear velocity v ?,A,v=ω.r,ω=v.r,ω=r/v
2,678,Which is the formula of angular velocity ω?,B,2π rad. T,2π rad. f,π rad. 1/T
2,679,"In following figure, objects are stable.                                                 What is the comparison amongst the friction forces fK, fL and fM?",C,fK>fL>fM,fL=fK=fM,fM>fL>fK
2,680,What is the distance between the points K and L which are thrown from different heights and with the same velocities as shown in the following figure(g=10 m/s²)?,B,3 m,6 m,9 m
2,681,"In the following figure a force is applied to keep an object of 3 kg stable and the friction factor between wall and the object is 1/3. What is the minimum required force?
(sin53°=0.8, cos53°=0.6 and g=10 m/s²)",B,20 N,30 N,40 N
2,682,"In following figure, a projectile motion of an object which has 2 kg mass with a speed of 25 m/s is shown. Solve the following three questions about this motion(sin53°=0.8, cos53°=0.6).                 What is the highest height it can reach?",B,15,20,25
2,683,What is x that is horizontal distance taken by the object?,C,30,50,60
2,684,How high is it 3 seconds after it is thrown?,B,5,15,25
2,685,What is the name of process in which a substance changes its physical state from solid to liquid?,B,Boiling,Fusion,Solidification
2,686,What is the name of process in which a substance changes its physical state from gas to liquid?,B,Boiling,Condense,Fusion
2,329,For a heat pump to internally heat it uses a.,B,inside evaporator.,inside condenser.,outside condenser.
2,330,The heat required to change a liquid to a gas is called the heat of.,C,condensation.,fusion.,vapourisation.
2,331,What is the SI units for specific heat capacity?.,A,Jkg-1k-1.,J/S/C.,J/ kg.
2,332,The most common refrigerants are.,A,"water, ammonia, freon.","water, freon, carbon dioxide.","ammonia, freon, methyl bromide."
2,333,How is heat transferred in a vacuum?.,C,Convection.,Conduction.,Radiation.
2,334,"The specific heat capacity of a gas heated at constant pressure, when compared to the specific heat capacity of a gas heated at constant volume, is.",A,more.,less.,the same.
2,335,Adiabatic compression is when.,A,no heat is lost or gained.,kinetic energy is gained.,heat is given off to the surroundings.
2,336,The heat required to change a solid to a liquid is called the heat of.,C,vapourisation.,condensation.,fusion.
2,337,Latent heat is the.,C,heat required to raise the temperature of a body by 1 °C.,heat required to raise 1kg of matter by 1K.,heat required to change the state of a body.
2,338,The intensity of radiated heat is.,A,inversely proportional to the square of the distance from the source of the heat.,not effected by the distance from the source of the heat.,directly proportional to distance from the source of the heat.
2,339,As a block of ice is melted (to 4 °C). Its volume.,B,remains the same.,decreases.,increases.
2,340,A good refrigerant has.,C,"high condensing pressure, low evaporating temperature.","high condensing pressure, high evaporating temperature.","low condensing pressure, low vaporating temperature."
2,341,In a heat pump.,B,In a heat pump.,the condenser loses heat.,flow across the condenser is always in one direction.
2,342,Charles' Law states that.,B,volume varies inversely with temperature.,volume varies directly with temperature.,volume equals pressure * temperature.
2,343,Boyle's law states that.,C,pressure equals temperature divided by volume.,pressure varies directly with volume.,pressure varies inversely with volume.
2,344,Convection does not occur in.,C,liquids.,liquids.,solids.
2,345,A process where volume does not change is.,A,isochoric.,isobaric.,isothermic.
2,346,A process where heat is not transferred to or from a gas is.,A,adiabatic.,isochoric.,isobaric.
2,347,A process where pressure does not change is known as.,C,isochoric.,isothermic.,isobaric.
2,348,"When a liquid is heated, it expands.",A,more than a solid.,less than a solid.,more than a gas.
2,349,"If pressure on a liquid increases, whilst temperature is held constant, the volume will.",B,decrease.,remain constant.,increase.
2,350,A process where temperature remains the same is known as.,C,isobaric.,isochoric.,isothermic.
2,351,"What is descriptive of Boyle's Law? (P=Pressure, V=Volume, T=Temperature).",B,P is proportional to 1/T.,P is proportional to 1/V.,P is proportional to T.
2,352,A compressor increases.,B,kinetic energy.,potential energy.,moving energy.
2,353,"P1 * V1 / T1 = P2 * V2 / T2 is (P=Pressure, V=Volume, T=Temperature).",A,Ideal gas law.,Charles' law.,Boyle's law.
2,354,"V1 / T1 = V2 / T2 at a constant pressure is (P=Pressure, V=Volume, T=Temperature).",C,ideal gas law.,Boyle's law.,Charles' law.
2,355,"P1 * V1 = P2 * V2 at a constant temperature is (P=Pressure, V=Volume, T=Temperature).",A,Boyle's law.,ideal gas law.,Charles' law.
2,356,"The atmosphere's temperature changes at a rate of -1.98 °C per 1000 ft up to 36,000 ft where it remains constant at.",C,-56 °F.,-52 °C.,-56 °C.
2,357,A process where heat is given off to its surroundings is called.,A,isothermal.,adiabatic.,isobaric.
2,358,"A body which is allowed to expand when heated, expands past the pressure imposed on it and.",C,a force is produced.,nothing will happen.,work is done.
2,359,The quantity of heat developed by burning 1 kg of fuel is known as.,C,radiant heat.,latent heat.,heat of combustion.
2,360,The transfer of heat through radiation is achieved by the application of radioactive isotopes.,B,the application of radioactive isotopes.,warming up the intervening medium.,not warming up the intervening medium.
2,361,The dew point is.,A,the point when air is cooled at which the moisture just starts to condense.,the point at which air can be heated.,the point when air is cooled at which the moisture does not condense.
2,362,What are common refrigerant agents?.,B,"formaldehyde, ammonia, carbon dioxide.","water, freon, ammonia.","Dry ice, methyl bromide, water."
2,363,"During a process of gas heating, no heat is absorbed or given out. It is.",A,adiabatic.,isochoric.,isothermal.
2,364,"During a pressurising process, all heat is given away. It is.",C,adiabatic.,isochoric.,isothermal.
2,365,A material capable of going direct from solid to gas is a.,C,substrate.,substance.,sublimate.
2,366,The composition of the atmosphere is approximately.,A,1/5 oxygen and 4/5 nitrogen.,4/5 oxygen and 1/5 nitrogen.,2/5 oxygen and 3/5 nitrogen.
2,367,What is meant by adiabatic?.,B,All heat crosses the boundary.,No heat crosses the boundary.,Some heat crosses the boundary.
2,368,If a gas is heated and its temperature is raised by 1K. What happens to its volume?.,B, Decreases by 1/273.,Increases by 1/273.,Remains the same.
2,369,"If a block of ice melts in a glass of water, the level of water in the glass will.",C,fall.,rise.,remain the same.
2,370,"If heat is constant, and if pressure increases on a liquid what will the volume do?.",B,Increase.,Remains constant.,Decrease.
2,371,"Radiant heat of a body, heated from a radiant source is.",A,inversely proportional to the square of the distance.,proportional to distance.,inversely proportional.
2,372,"Combined gas law relates volume, pressure and.",A,temperature.,density.,velocity.
2,373,The heat given off by burning a 1kg block of wood is.,B,transmissive heat.,radiant heat.,latent heat.
2,374,H20 in what form holds most energy?.,A,Steam.,Ice.,Water.
2,375,A block of metal is melted. It will.,C,remain the same volume.,decrease in volume.,increase in volume.
2,376,The energy that ice at 0 °C must gain so that it turns to water at 0 °C is called.,C,the latent heat of vaporisation.,sensible energy.,the latent heat of fusion.
2,377,Ideal gas goes through an isothermal process. It is in accordance with which law?.,B,Gay Lussac's.,Boyle's.,Charles's.
2,378,The Steam Point of water is.,B,0 Kelvin.,373 Kelvin.,273 Kelvin.
2,379,A 200 cm titanium bar increases in length by 2 cm when its temperature rises by 100 °C. Its linear expansivity is.,C,0.0101 per °C.,0.01 per °C.,0.0001 per °C.
2,380,Heat transmission by convection is confined to.,A,liquids and gases.,gases and solids.,solids and liquids.
2,381, Which contains the least amount of heat energy?.,A,Both 1 kg of ice at 0 °C and 1 kg of water at 0 °C have the same amount of heat energy.,1 kg of water at 0 °C.,1 kg of ice at 0 °C.
2,382,Which weighs the most?.,B,1 kg of ice at 0 °C.,Both 1 kg of ice at 0 °C and 1 kg of water at 0 °C have the same weight.,1 kg of water at 0 °C.
2,383,Which has the greatest density?.,C,1 kg of ice at 0 °C.,1 kg of water at 0 °C.,Both 1 kg of ice at 0 °C and 1 kg of ice at 0 °C have the same density.
2,384,Which has the greatest volume?.,C,1 kg of water at 0 °C.,1 kg of ice at 0 °C.,Both 1 kg of ice at 0 °C and 1 kg of ice at 0 °C have the same volume.
2,385,"The temperature at which water will exist as a solid, liquid and gas, all at the same time, is called.",A,the triple point and is approximately 0 °C.,the tri-state point and is approximately at 0 °C.,the tri-state point and is approximately 98 °C.
2,386,"Material A and material B are both removed from the same oven at the same time, after being in the same amount of time. Material A is a higher temperature than material B. This is because.",C,material B has a higher specific heat capacity.,material A must have had a higher temperature before it was put in the oven.,material A has a higher specific heat capacity.
2,541,What is the first law of thermodynamic?,B,Temperature is an aid to measure heat intensity,Energy can be neither created nor destroyed,Heat can not be completely converted into another form of energy
2,542,The ambient pressure at sea level,B,equals -273.15ºC,"equals 1,013.25 hPa",has a capacity in joule
2,543,"which of the following is correct? As air movement increases,",C,the convection process decreases,the rate of the evaporation process of removing heat stays stable,the radiation process tends to speed up
2,544,which of the following is correct?,B,"When the air temperature decreased, relative humidty decreases","When the actual moisture content of air is increased, relative humidity increases","To increase the relative humidity, either the air temperature or the moisture content of air is decreased"
2,580,At which temperature has water with a mass of 10 kg the biggest volume?,C,-2°C,4°C,80°C
2,582,What is the unit of heat?,B,Fahrenheit,Joules,Kelvin
2,583,Which statement about heat and temperature is correct?,C,Heat is a unit to measure temperature differences,Temperature is a form of energy,Temperature is an aid to measure the intensity of heat
2,592,What does the second law of thermodynamic state?,C,Energy can be neither created nor destroyed,Heat can be completely converted into another form of energy,Heat can not be completely converted into another form of energy
2,593,Which of the following is the formula for calculating the density?,B,Rho = m * V,Rho = m/V,Rho = m/V*g
2,387,What is the thickness of a single mode fibre optic?.,B,200 micrometres.,5 micrometres.,50 micrometres.
2,388,Divergent light rays give rise to.,B,a real image.,a virtual image.,chromatic aberrations.
2,389,In fibreoptics the type of cable is chosen by.,B,matching the diameter of the cable to the wavelength.,distance required to travel.,the strength of signal needed.
2,390,A material with a gradually varying refractive index is said to have a.,A,graded index.,step index.,single index.
2,391,Fibre optic cables are capable of transmitting light at.,A,1.99 * 108 m/s.,3 * 108 m/s.,0.99 * 108 m/s.
2,392,Step index fibres suffer from.,A,dispersion.,scatter.,attenuation.
2,393,Attenuated pulses have their sizes and shape restored by.,A,regenerators.,. impedance matching transformers.,opto-isolators.
2,394,Attenuation in fibre optic cables is most often caused by.,C,backscattering and microbends.,microbends and scattering.,absorption and scattering.
2,395,For a concave lens the image is.,A,virtual.,real.,a chromatic orb.
2,396,In a fibre optic flying control system.,A,the sensor and the transmitter require electrical power.,the transmitter requires power.,the sensor requires electrical power.
2,397,Photons in a semiconductor are stimulated to produce excess photons to be emitted. This is a.,B,photodiode.,laser diode.,LED.
2,398,"In a fibre optic flying control system, which of the following are used?.",B,Single mode fibre.,Multi mode fibre.,Dual mode fibre.
2,399,"A fibre optic cable is attenuated at 29 dB/metre. This is referring to.
",B,allowable loss.,the figure allowed for when calculating power gain.,the maximum cable run allowed in the system.
2,400,The fibre optic receiver is a.,B,laser diode.,photodiode.,light emitting diode.
2,401,Regenerators are used in fibre optic systems to reduce.,C,dispersion.,random emission.,attenuation.
2,402,When light rays enter a medium with a different refractive index they.,C,change direction.,reflect.,change speed.
2,403,A converging lens can focus light rays because.,B,the incoming rays are already converging.,it is spherical.,the light rays travel more slowly at the centre.
2,404," If a ray of light enters a fibre optic cable with a refractive index of 1.5, what is the speed of the ray in the cable?.",C,"300,000 kilometres per second.","400,000 kilometres per second.","200,000 kilometres per second."
2,405,"vacuum / speed of light in medium. 1.5 = 300,000 / C, C = 200,000 km/s. Introduction to Fiber Optics by John Crisp.",B,a constant refractive index across its cross sectional area.,a variable refractive index across its cross sectional area.,a sudden change in refractive index.
2,406,A mirror.,C,refracts all light.,reflects all light.,absorbs a percentage of light.
2,407,The width of a multimode fibre optic cable (including the cladding) is.,B,1 µm.,100 µm.,10 µm.
2,408,A varying refractive index optical fibre is a.,B,single index.,graded index.,step index.
2,409,Refractive index is.,C,the speed of light in the medium divided by the speed of light in air.,the speed of light in air divided by the speed of light in the medium.,the speed of light in air multiplied by the speed of light in the medium.
2,410,What is the speed of light in km/s?.,A,3000,3 * 108.,300000
2,411,The focal point of a mirror is.,A,1/2 the radius.,the radius.,2 * the radius.
2,412,What is the speed of light in air at 0 °C.,B,331 m/s.,300 m/µs.,331 mm/s.
2,413,How far will light travel in one year?.,A,9.46 * 1015 m.,1.5 * 1011 m.,3 * 1015 m.
2,414,"When different signals are transmitted down a fibre optic core, are they distinguished by a.",B,active filter.,passive filter.,star coupler.
2,415,"On an Optical Time Domain Reflectometer (OTDR), the amount of attenuation in the cable is.",A,read from the cathode ray display.,derived from a graph.,dialed into OTDR.
2,416,"In a flat surfaced mirror, the angle of reflection is.",A,equal to the angle of incidence.,less than the angle of incidence.,more than the angle of incidence.
2,417,"In a multimode fibre optic cable, the.",A,diameter is greater than the wavelength.,diameter is less than the wavelength.,diameter is equal to the wavelength.
2,418,A converging lens converges light rays because.,C,it is not a sphere.,the light source is already converging.,the light waves are refracted less in the centre of the lens than they are at the extremities.
2,419,"In fibre optics. The fibre cable has a refractive index of 1.5, what is its speed?.",C,300 meters/microsecond.,400 meters/microsecond.,200 meters/microsecond.
2,420,"A material, which has a varying refractive index is a.",A,step index.,single index.,double index.
2,421,"A ray of light that travels through the centre of curvature of a concave mirror before being reflected, how is it reflected?.",A,Through the focal point.,Neither of the above.,Through the centre of curvature.
2,422,What will the image produced through a divergent lens be?.,C,Negative.,Real.,Virtual.
2,423,"When a beam of light passes from one medium to another with a different refractive index, what will happen to the beam of light?.",B,Total internal reflection.,Change speed.,Total internal refraction.
2,424,"A fibre optic cable has different refractive indexes across its core diameter, it is a.",B,single mode fibre.,graded index fibre.,step index fibre.
2,425,"Incident light travelling from air to water, the light is.",A,bent towards the normal.,not bent.,bent away from the normal.
2,426,"If a light is beamed at a flat mirror, what is the angle it reflects at?.",B,Reflective index.,Angle of incidence.,Reactive angle.
2,427,In a graded index multimode fibre is the refractive index.,B,is high.,varies high and low.,is low.
2,428,The fibre optic receiver is a.,A,photodiode.,laser diode.,light emitting diode.
2,429,The usable bandwidth of a fibre is determined by.,C,the wavelength of the light.,the angle of total internal reflection.,the intermodal dispersion.
2,430,"If, with a concave mirror the image is placed beyond the centre of curvature, the image produced will be.",B,"virtual, erect and larger.","real, inverted and smaller.","real, erect and larger."
2,431,The power of a lens is calculated from the.,A,reciprocal of the focal length.,product of the focal length and its distance from the pole.,focal length squared.
2,432,Single mode optical fibre cable will.,B,have several light rays to pass.,have diameter matched to wavelength of light passed.,cause distortion to the light wave at the output end which is dependent upon the length of the cable.
2,433,When an emergent light wave enters a divergent lens.,B,it will focus beyond the lens.,it will focus behind the lens.,it is s spherical.
2,434,"In a concave mirror, light rays parallel to mirror axis will be reflected.",A,through the focal point.,back to the centre of curvature.,parallel to mirror axis.
2,435,"In a concave mirror, a light ray passing through the focal point will be reflected.",C,through the focal point.,on the centre line of the mirror.,parallel to the axis.
2,436,A passive sensor.,A,does not require power.,requires power for the sensor.,requires power for the transmitter.
2,437,Refractive index is.,B,lower for 4ºC water than 0ºC ice.,higher for diamond than acrylic.,highest for water.
2,438,"For optical fibres, the refractive index of the cladding compared to that of the core.",B,can be either bigger or smaller depending on specification.,is always smaller.,is always larger.
2,439,The ability for a fibreoptic cable to carry waves is dependent on.,B,"material, absorption and speed of light.",internal reflection.,"material, diameter and absorption."
2,440,In spherical aberrations.,A,incident rays further from the axis intersect slightly closer to the lens to produce a distorted picture.,incident rays further from the axis intersect slightly further away from the lens to produce a distorted picture.,the bending of light through lens intersect at the same point (achromatic lens).
2,441,In a fibre optic flying control system.,A,the sensor and transmitter require electrical power.,the sensor inputs to the transmitter which needs electrical power.,the sensor needs electrical power.
2,442,"In fibreoptics, the type of cable is chosen by.",C,the strength of signal needed.,matching the diameter of the cable with the wavelength.,distance required to travel.
2,443,When refraction takes place.,A,the frequency remains constant.,the speed of the wave remains constant.,the wavelength remains constant.
2,444,When light meets a Glass / Air boundary at an angle of incidence less than the critical angle.,C,Total Internal Reflection takes place.,no light is reflected.,both reflection and refraction takes place.
2,445,An object placed more than twice the focal length beyond a converging lens will form an image that is.,B,"inverted, larger and virtual.","inverted, smaller and real.","erect, smaller and real."
2,446,A parabolic mirror may be used to prevent.,B,lateral inversion.,spherical aberration.,formation of a penumbra.
2,447,The refractive index for air is approximately.,A,1,10,0
2,448,In optical fibres the total internal reflection of light only occurs at angles.,C,less than the critical angle.,equal to the critical angle.,greater than the critical angle.
2,449,"In a concave mirror, if an object is placed between the focal point and the pole, the image will be.",B,"real, erect and diminished.",virtual and on the opposite side.,"real, inverted and larger."
2,450,The purpose of a patch cord used with an OTDR is.,B,to compensate for any contraction of the Fiber optic cable during test.,to overcome the dead zone problem caused by reflection at OTDR launch connector.,to attenuate OTDR output power which could cause damage to the cable under test.
2,451,The power of a lens is measured in.,C,Lumens per Watt.,Watts.,Diopters.
2,452,"For a concave lens, the image is.",B,real.,virtual.,a chromatic orb.
2,453,Lasers use which source of light?.,C,Scattered.,Refraction.,Coherent.
2,454,Illumination of one lumen per metre squared is one.,B,luxor.,lux.,candle.
2,455,The amount of light emitted by a lamp can be measured in.,C,candle's.,luxors.,lumens.
2,456,The light gathering power of a lens is indicated by its.,C,material.,thickness of the lens.,focal ratio.
2,457,"In order for a converging lens to form a real image, the object distance must be more than.",A,focal length.,5 times the thickness of the lens.,1 inch.
2,458,A ______ lens is thicker in the middle than at the edges. It is.,A,converging.,concave.,upsharp.
2,459,When is the only time a concave mirror forms a virtual image?.,B,When the object is at the focal point.,When the object is inside the focal point.,When the object is placed at the centre of curvature.
2,460,A convex mirror forms a virtual image when.,C,the object is at the centre of curvature.,the object is inside the focus.,always.
2,461,A Concave mirror is used in.,C,a rear view mirror.,a periscope.,headlights.
2,525,The speed of light is,B,"300,000 km/h","300,000 km/s","3000,000 m/s"
2,526,Which statement is correct for plane mirror?,A,The angle of incidence equals the angle of reflection,Height of the image is less than height of object,The image forms in front of the mirror
2,527,How is a mirror which curves in called?,A,Concave,Convex,Plane
2,528,How is a mirror which curves out called,B,Concave,Convex,Plane
2,529,The parts in a fibre optic communication link are…,C,"A receiver, an optical fibre and a transducer","A transmitter, a receiver and a cable connection","A transmitter, an optical fibre and a receiver"
2,530,Informations are transmitted in fibre optic links by using…,B,Electromagnetic waves,Light waves,Sound waves
2,531,What does the absolute refractive index of a medium express?,C,No light passes from one medium to another and all is internally reflected,The angle of incidence is bigger than the critical angle,The refraction that occurs if a ray of light passes from a vacuum into the medium
2,547,Which is correct for light,B,it is as fast as that it can not be detected by human eye,trasfers energy from one place to another,is not a wave form
2,585,What is the Doppler Effect?,B,It is a pulse which determines the beginning and the end of a sound wave,It is the apparent change in frequency or wavelength of a wave that is perceived by an observer moving relative to the source of the waves,It occurs when the speed of the wave changes
2,586,Which of the following answers represents the frequency response of a human eye?,C,1.3 * 1014 Hz to 15.3 * 1014 Hz,3.9 * 104 Hz to 7.5 * 104 Hz,3.9 * 104 Hz to 7.5 * 104 Hz
2,653,"In concave mirrors, a ray of light parallel to the principal axis, is reflected through…",C,Virtual focus,Center of curvature,Principal focus
2,654,"In concave mirrors, a ray of light through center is reflected through…",A,Center,Focus,As if it came from virtual focus
2,655,"In convex mirrors, a ray arriving in line with focus is reflected…",A,Parallel to the principal axis,As if it came from virtual focus,Through center of curvature
2,656,What is the distance from the pole of curved mirror to its principal focus?,A,R/2,R,2R
2,657,"In a concave mirror, an object is located in the center of mirror. Where does the image appear?",B,In front of the center,In the center,Behind the center
2,659,Which of the following is correct for lenses?,A,The rays passing through the convex lenses converge to focus,The rays passing through the concave lenses converge to focus,The rays passing through both the convex and concave lenses converge to focus
2,660,Which of the following is correct for an object that is placed more than 2f away from a convex lens?,B,Image of the object is bigger than the object,Image is formed as inverted,Image of the object is virtual
2,661,In their image forming properties concave lenses are very similar to…,C,Plane mirrors,Concave mirrors,Convex mirrors
2,662,An object with 2h of height is located 3f away from the pole of a concave mirror. What can be said for the height and position of the image?,A,The image with h of height is formed 3f/2 away from the pole,The image with 4h of height is formed 6f away from the pole,The image is formed at the same point and with the same height as the object
2,462,"When the movement of an object rotating around a radius at a constant speed is projected onto a plane, the projected image follows what path?.",A,Sinusoidal.,Lateral.,Longitudinal.
2,463,The speed of sound in air at 0 °C is approximately.,A,331 m/s.,3 * 108 m/s.,181 m/s.
2,464,"If a wave traveling to a point meets a wave traveling from that point, of equal frequency.",C,the two waves cancel each other out.,they will have no effect on each other.,a standing wave is formed.
2,465,Quality of sound depends upon.,B,pure sound waves being produced by the source.,frequency and harmonics of the waves being produced.,quality of the receiver.
2,466,Particles vibrating in air.,C,tend to give off heat.,tend to give off light.,produce waves.
2,467,The fundamental frequency is the.,B,3rd harmonic.,1st harmonic.,2nd harmonic.
2,468,The first overtone of a sound wave is the.,C,1st harmonic.,fundamental frequency.,2nd harmonic.
2,469,Two pure tones of similar frequency are heard by a person. What will they hear?.,B,One pure tone.,A beat of the two tones.,Two tones.
2,470,Two sound waves of the same frequency and amplitude are moving half a wavelength out of phase with each other. What will be heard?.,A,Nothing.,Twice the volume of one of the sound waves.,Half the volume of one of the sound waves.
2,471,A fire engine is approaching you with its siren on. As it passes you its pitch.,C,stay the same.,increases.,decreases.
2,472,Quality of sound is dependant on.,A,number and pitch of harmonics.,medium it is traveling through.,frequency of the supply.
2,473,What frequency is a tone which is 4 times the fundamental frequency?.,B,2nd overtone.,3rd overtone.,3rd harmonic.
2,474,Intensity of sound waves.,B,is not affected by distance.,varies inversely as the square of distance from source.,vary directly as per distance from source.
2,475, In a standing wave the point where continuous vibration of maximum amplitude occurs is called the.,B,harmonic.,anti-node.,node.
2,476,"The name given to sounds below that which the human ear can detect, i.e. below 20Hz is.",B,ultra sound.,infra sound.,sonic pitch.
2,477,The speed of sound in dry air is 331 m/s. In a solid the speed would.,A,increase.,decrease.,stay the same.
2,478,"If a tuning fork is struck and held close to the ear and slowly rotated about the vertical axis, in one rotation how many times is there no sound?.",A,2,Sound is audible for the whole revolution.,4
2,479,"What is the phenomenon that occurs when a siren that approaches you, at the point of passing, the pitch decreases?.",B,Resonance.,Doppler effect.,Echo.
2,480,"For hearing protection, noise cancelling headphones.",B,cannot reduce the noise from outside completely.,operate by destructive interference of sound waves.,operate by constructive interference of sound waves.
2,481,Tuning forks are used to vibrate musical instruments because.,C,they produce both of the other effects described.,they produce a beat when played together with the instrument.,they produce a pure note.
2,482,When an open pipe is played and a note is heard.,B,the lowest frequency of the note is called second harmonic.,resonance occurs with standing waves set up inside the pipe.,there is a 180º phase change at the open end.
2,483,Two sound waves are the same but slightly out of phase. This means that.,A,the beat frequency is the same.,there will be no beat frequency.,the beat frequency will be slightly different.
2,484,"In a vibrating string, the point at which there is no displacement is called a.",B,antinode.,node.,fundamental mode.
2,485,The amplitude of a Transverse Wave is the distance from.,B,the top of a peak to the bottom of a trough.,half the distance from peak to trough.,one peak to the next.
2,486,Increasing the Amplitude of a sound wave increases its.,C,pitch.,moment.,loudness.
2,551,What is the unit of sound intensity?,A,dB,Volt,Period
2,552,which of the following describes wavelength lambda?,C,It is the distance between two paralel particles which are at exactly the same position in their path at the same time and are moving in the same direction.,It is the distance between two successive particles which are at exactly the same position in their path and are moving in the opposite direction.,It is the distance between two successive particles which are at exactly the same position in their path and are moving in the same direction.
2,553,Which is the correct definition of ‘Transverse waves’?,B,The transverse waves are waves in which the displacement of the parts is in line with or parallel to the direction of travel of the waves,The transverse waves are waves in which the displacement of the parts is right angles to the direction of travel of the wave motion,The transverse waves are the waves in which the displacement of the waves is right angles to the reverse direction of travel of the wave motion
2,554,What is the speed of sound?,C,"Is given with the constant speed 300,000 km/s","Is given with the constant speed 300,000 m/s",The speed of sound depends on the density of material where the waves are sent
2,572,Which formula is used for calculating the critical angle of a material?,A,Sin c = 1/n,Sin c = (sin c1)/(sin c2),Sin c = c1/c2
2,584,Which is the correct definition of ‘Longitudinal waves’?,A,The longitudinal waves are waves in which is the displacement of parts in line with or parallel to the direction of travel of the waves,The longitudinal waves are waves in which is the displacement of parts right angle to the direction of travel of the wave motion,The longitudinal waves are waves in which is the displacement of parts right angle to the reverse direction of travel of the wave motion
2,594,Which is the correct formula to calculate the wave speed?,A,Wavespeed=frequency * wavelength,Wavespeed=frequency/wavelength,Wavespeed=wavelength/frequency
2,658,What can be said for the speed of light in transparent medium in comparison with the speed of light in vacuum?,B,Speed of light in transparent medium is faster than speed of light in vacuum,Speed of light in transparent medium is slower than speed of light in vacuum,Speed of light in transparent medium is equal to speed of light in vacuum
