Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
9,463,Long shift work will.,B,initially decrease your diagnostic and maintenance ability but eventually increase your diagnostic and maintenance ability as you get used to it. ,always decrease your diagnostic and maintenance ability.     ,always increase your diagnostic and maintenance ability. 
9,464,The circadian cycle body temperature. ,C,does not vary.            ,varies by 1.5°C.           ,varies by 1.5°F.     
9,465,Acute stress is.                        ,B,intense stress of long duration.  ,typically intense but of short duration.           ,a frequently reoccurring stress or of long duration.  
9,466,Chronic stress is.  ,A,a frequently reoccurring stress or of long duration.    ,typically intense but of short duration.           ,intense stress of long duration.           
9,467,Smoking cannabis.                  ,A,subtly impairs performance for up to 24 hours.   ,has only a short term affect upon performance.   ,has a noticeable affect on a persons behaviour and performance for up to 24 hours.  
9,468,Performance is.                       ,A,inversely proportional to the individuals state of arousal. ,directly proportional to the individuals state of arousal. ,greatest only at one optimum level of arousal but diminishes as arousal decreases or increases.       
9,469,Missing a break in an effort to get a job done within a certain time frame. ,B,can be done by those actually doing the job providing the supervisors take regular breaks. ,"can be counterproductive, as fatigue diminishes motor skills, perception, awareness and standards. ",can be done providing adequate rest period is available at the end of the shift.  
9,470,Tiredness causes visual acuity to.      ,A,decrease.         ,Visual acuity is not affected by tiredness.      ,increase.          
9,471,Narrowing of attention occurs at. ,C,low levels of arousal.,both high and low levels of arousal.  ,high levels of arousal.
9,472,The blood/alcohol limit is.                   ,A,"20 milligrams of alcohol per 100 millilitres of blood for commercial aircrew, air traffic controllers and 80 milligrams of alcohol per 100 millilitres of blood for maintenance engineers.      ",40 milligrams of alcohol per 100 millilitres of blood.,"20 milligrams of alcohol per 100 millilitres of blood for commercial aircrew, air traffic controllers and maintenance engineers."
9,473,Paradoxical sleep is also known as.                ,C,Stage 3 sleep.  ,Stage 4 sleep.,REM sleep.  
9,474,When taking medicine for the first time.                    ,A,take the first dose at least 24 hours before any duty to ensure that it does not have any adverse effects.            ,absent yourself from work for the duration of use of the medicine. ,consult a doctor if you need to carry out any duties.
9,475,For a man to maintain his fitness and health the conducive maximum recommended alcohol intake is. ,B,3 - 4 units per week.    ,28 units per week.       ,28 units per day.         
9,476,Human Circadian rhythms cycle on a.                        ,A,25 hour timescale. ,8 hour timescale.         ,24 hour time scale.  
9,477,Removal of alcohol from the blood stream.  ,B,can be speeded up by sleeping.  ,cannot be speeded up.            ,can be speeded up by drinking strong coffee.            
9,478,"For a person with normal Circadian rhythms, the body temperature will be lowest.   ",A,between 4 and 6 o'clock in the morning. ,upon waking.  ,at midday.     
9,479,If a maintenance engineer has a cold or flu he should.                       ,C,only absent himself from duty if his work contract includes sickness pay.  ,only absent himself from duty if there are no staff  shortages at his workplace or within his work team.   ,"absent himself from duty until fully recovered, regardless of other factors.  "
9,480,Consumption of alcohol.       ,A,increases mental and physical reaction times.,has no affect upon mental and physical reaction times.   ,decreases mental and physical reaction times.      
9,481,Alertness and performance is reduced when the body temperature is.,B,above normal.  ,below normal. ,either above or below normal. 
9,482,A good rule of thumb for an adequate amount of sleep is.  ,A,one hour of high quality sleep is good for two hours of activity.  ,two hours of high quality sleep is good for one hour of activity. ,one hour of high quality sleep is good for one hour of activity.  
9,483,"Finding that familiar tasks (such as programming the video recorder) seems more complicated than usual, could be an early indication of.  ",B,acute stress.     ,chronic fatigue.           ,a cold or flu.    
9,484,The only permitted stimulant is.      ,B,bromine.,caffeine.          ,amphetamine.
9,485,Large amounts of caffeine can. ,A,"cause anxiety, headaches and stress.",reduce anxiety and stress.   ,improve alertness and increase awareness.     
9,486,The symptoms of stress are.    ,C,"violence, sickness, absence from work, drug and alcohol abuse.",indications of improved work performance.,"irritability, forgetfulness, sickness, absence from work, drug and alcohol abuse. "
9,487,Sleeping tablets can. ,A,slow reaction and dull the senses.   ,increase alertness after waking the following morning.,help REM sleep and realign circadian rhythms.   
9,488,Information for certifying staff when medically unfit is found in.,B,AWN 3.          ,AWN 47.   ,ANO.  
9,489,What effect would the consumption of 3 - 5 units ofalcohol?.  ,A,Loss of quality of sleep. ,Low REM sleep.         ,A drop in body temperature.  
9,490,Long shift work.    ,A,decreases the ability to recognize defects.  ,increases the ability to recognize defects.  ,has no effect on the ability to recognize defects. 
9,491,Circadian Rhythms control.                ,A,body temperature.       ,urine output.    ,sleeping patterns.        
9,492,A stimulant allowed to be taken without a doctor's prescription is. ,B,bromine.          ,caffeine.          ,antihistamine.
9,493,The conditions laid down in AWN 47 are applicable to aircraft engineers.,B,who sign for work completed.   ,when under the influence of drink or drugs. ,for their safety at work.          
9,494,Consumption of 3 - 4 units of alcohol before sleep can.    ,B,increase REM sleep.    ,decrease the quality of sleep.  ,lower the body temperature.   
9,495,"The cycles of body temperature, sleep requirement and alertness are called.             ",B,earth cycles.    ,circadian rhythms.       ,ecto - meridian cycles.  
9,496,The intake of caffeine in moderate quantities can result in.  ,C,"anxiety, headaches and negative mood states.           ",lack of sleep and subsequent disruption to the circadian rhythms.,a temporary increase in the ability to sustain vigilance and increased alertness.        
9,497,Working excessively long shifts during unsociable hours can lead to. ,A,decreased ability to detect defects during aircraft maintenance.       ,an increased immunity to stress.   ,increased ability to detect defects during aircraft maintenance.  
9,498,"In theory, human error is most likely to occur.",A,when the body temperature is at its lowest. ,during very hot weather.  ,when the body temperature is stable. 
9,499,An individual suffering from stress when confronted with a task within his capability is likely to think the task is. ,C,too demanding.           ,not demanding enough.  ,someone else's responsibility. 
9,500,AWN 47 does not mention.                ,C,pep's.   ,sudafed.          ,melatonin.       
9,501,3 - 4 units of alcohol taken before sleep reduces.        ,A,both.    ,quantity of sleep.        ,quality of sleep.    
9,502,Which is important in sleep?.              ,C,Quantity.         ,Quality.           ,Both.
9,503,Stressors in the environment of noise and heat will cause.    ,C,no loss of attention.    ,a total loss of attention.          ,a loss of attention and a distraction.   
9,504,"When going from day shift to night shift, efficiency. ",C,stays the same.            ,will drop off after the first four weeks.          ,will drop off in the first four weeks. 
9,505,"When working on aircraft, the consumption of alcohol.   ",B,is permissible providing the drink driving limit is not exceeded.  ,you cannot work on aircraft even 8 hours after consuming large quantities of alcohol.,a certain amount is permissible.          
9,506,Drinking 3 - 4 units of alcohol before sleeping results in.        ,B,loss of non-REM sleep.           ,loss of quality sleep.    ,a drop in body temperature. 
9,507,What effect does alcohol have on sleep?.  ,A,Both.   ,Decreases quantity of sleep.   ,Decreases quality of sleep.      
9,508,Narrowing of attention occurs in states of.        ,C,optimum arousal.         ,low arousal.   ,high arousal.    
9,509,Hypoxia can.               ,B,cause a person to slip into a coma if they are not quickly warmed up again. ,impair the sensitivity of the rods and hence have a detrimental effect on eyesight. ,improve the night vision of the cones of the eyes.  
9,510,You are taking prescribed drugs.    ,,"Carry on working, as long as you know the primary and secondary side effects.",95,83
9,1,What is the basic definiton of human factors?,,12,53,62
9,1,What can be said for incidents in aviation caused by human?,B,Human failures decreases as the times go on,It is increased to 80%,It decreases while the incidents caused by technology increases
9,2,Which definition is true for hull loss?,A,Loss of airworthiness of aircraft after an accident,The accidents that are not really noticed by public,That is an unsignificant mistake corrected easily
9,2,What are the reasons for aircraft accidents? How has the effect of factors been changing by time?,,95,38,65
9,3, Which type of accidents are called Fender Bender? What are the costs caused by Fender Bender?,,54,75,40
9,3,Which can not be the consequence of Fender Bender accidents?,C,"Change of crew, medical care of injured persons",Increase in assurance rate and rebooking of passengers,Improvement of the image due to fast solution of problem
9,4,According to MacMurphy…,B,Many a little makes a mickle,If anything can go wrong it will,If you lie down with dogs you will rise up with fleas
9,4,. Explain performance shaping factors by giving examples to internal and external PSFs.,,61,69,96
9,5,What do you understand with the term ‘safety culture’? How can an individual gain it?,,87,58,43
9,5,Which of the followings is not an element of internal PSF?,C,Stress,Education,Inadequate training support
9,6,What are most recent PSFs?,A,"Insufficient type training, stress, inadequate working conditions","Medical condition, stress, trouble","Tools and equipment, education, frustration"
9,6, Explain the responsibilities of left and right halfs of brain with examples.,,80,6,91
9,7, What is claustrophobia? Which parts of aircraft is risky for claustrophobes?,,17,50,80
9,7,Which of the followings can not be behaviour of certifying staff?,B,He asks help in case of ambigious situations,Working according to norms since he has enough training and experience,He is aware of unsafe situations and acts carefully
9,8,What should be done in case of a mistake?,A,Take any afford to find out why this could happen,Take any afford to find out who made it,Assign blame to the person to make him/her understand the mistake
9,8,. What is the phylosophy of Maslow’s Hierarchy? Explain the elements of it.,,32,37,72
9,9, Identify a Professional person.,,20,59,14
9,9,What is the range of hearing of a human?,A,20 Hz to 20 kHz,20 Hz to 200 Hz,"20 kHz to 20,000 kHz"
9,10,Ear protection must be worn in areas exceeding …,C,120 dB,100 dB,80 dB
9,10, What are the requirements for an employee? Why is family and supervisor company important,,18,41,93
9,11, What are the elements of fitness? Explain 2 of them with short examples.,,44,52,22
9,11,"Which of the following learning ways applies to processes such as memory, attention, perception etc.?",A,Cognitive learning,Motor learning,Affective learning
9,12,Which is the responsibility of left brain?,B,"Musicality, artistic, intuition",Responsible for rational intelligence,Responsible for emotions
9,12, What are the types of stress? Identify a negatively stressed person in a working area.,,18,49,5
9,13, Explain the Pareto Principle.,,59,80,53
9,13,Which is not true for claustrophobia?,C,It involves the fear of enclosed or confined spaces,Claustrophobes may suffer from panic attack,Indications of claustrophobia is activeness and comfort
9,14,Which is true according to Maslow’s Hierarchy?,B,"The lower need in pyramid, the less powerfull it is",A person can only be motivated to a higher level if the lower one has been satisfied,Security is one of the first needs of human
9,14, State the name of 7 elements of Dirt Dozen and explain 3 of them with short examples.,,59,49,90
9,15, What are the variables of risk. Give an example for risk by using variables.,,51,32,95
9,15,Which of the followings effects motivation of an employee negatively?,A,Mobbing,Recognition,Professional education
9,16,Personal habits and desires may effect a group norm of attitudes and behaviours. How is that called?,C,Teamwork,Social psychology,Peer pressure
9,16, What does the acronym SHELL stands for? Describe it with an example.,,81,87,39
9,17, How can an error be handled?,,3,38,16
9,17,Which is not function of management?,A,Ordering,Planning,Leading
9,18,Which one is true for a Professional?,A,"Customer oriented, immediate service, orderliness","Good presentation, on Schedule, self oriented","Complacency, immediate service, consolidated knowledge"
9,18, What is the main purpose of cause and effect diagram? Describe the six elements by categorising them.,,35,95,17
9,19,Why are families and supervisor companies are important with respect to the requirements for an employee?,B,They are the financial sources,They support the employee to be successful in working life,"An employee doesnt need to make an effort to earn his/her living, they can do it instead of him/her"
9,19, Explain 5 of the elements which effects significantly motivation of an employee.,,10,18,74
9,20,what are the elements of ideal fitness triangle?,A,Mental and emotional health and physical fitness,"Physical activity, nutrition and emotional health","Intellect, intuition, body"
9,23,How is negative stress called?,B,Eu-stress,Dis-stress,Processive stress
9,24,"Which element of fitness states that ‘keeping business and work up-to-date, accepting changes in technology, undergoing training on new software, hardware and procedures’?",A,Intellect,Emotion,Intuition
9,25,Which can be the consequence of time pressure?,B,Accomplishing a task immediately without any risk at the time,"Fatigue, stress and loss of efficiency","Self actualisation, feeling highly motivated"
9,21,Any factor that causes stress is called…,B,Trouble,Stressor,Pressure
9,22,How is positive stress called?,A,Eu-stress,Dis-stress,Processive stress
