Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
8,579,Wing loading is calculated by weight.  ,B,divided by lift.            ,divided by gross wing area.,multiplied by gross wing area.            
8,580,Induced drag is.    ,C,nothing to do with speed.       ,proportional to speed. ,inversely proportional to the square of speed.            
8,581,As the angle of attack increases the stagnation point.,C,moves towards the upper surface. ,does not move.            ,moves towards the lower surface. 
8,582,The term pitch-up is due to.                ,C,compressibility effect. ,ground effect. ,longitudinal instability.           
8,583,"In a steady climb at a steady IAS, the TAS is.                       ",A,more than IAS.  ,the same.,less than IAS.  
8,584,An untapered straight wing will.                    ,B,have no yaw effect in banking.           ,stall at the root first.    ,have no change in induced drag in the bank.
8,586,"With the ailerons away from the neutral, induced drag is.    ",C,higher on the lower wing plus profile drag increases.,unchanged but profile drag is higher. ,higher on the upper wing plus profile drag increases.
8,587,All the lift can be said to act through the.  ,A,centre of pressure.       ,centre of gravity.,normal axis.     
8,588,The concept of thrust is explained by.        ,B,Bernoulli’s theorem.    ,Newton’s 3rd law.      ,Newton’s 1st law.       
8,589,The camber of an aerofoil section is.  ,B,the angle which the aerofoil makes with the relative airflow.  ,the curvature of the median line of the aerofoil. ,the angle of incidence towards the tip of a wing.   
8,590,"As air flows over the upper cambered surface of an aerofoil, what happens to velocity and pressure?.  ",B,"Velocity increases, pressure increases.","Velocity increases, pressure decreases. ","Velocity decreases, pressure decreases. "
8,591,What is the force that tends to pull an aircraft down towards the earth?.   ,B,Thrust. ,Weight.           ,Drag. 
8,592,The angle at which the chord line of the aerofoil is presented to the airflow is known as.                    ,A,angle of attack.           ,resultant.    ,angle of incidence. 
8,593,The imaginary straight line which passes through an aerofoil section from leading edge to trailing edge is called.  ,A,the chord line. ,the direction of relative airflow.   ,centre of pressure.       
8,594,"What is the angle between the chord line of the wing, and the longitudinal axis of the aircraft, known as?.  ",C,Angle of dihedral. ,Angle of attack.          ,Angle of incidence. 
8,595,Wing tip vortices create a type of drag known as.    ,C,form drag.       ,profile drag.    ,induced drag.  
8,596,Which of the following describes the 'Empennage'?.  ,A,"Tail section of the aircraft, including fin, rudder, tail plane and elevators.    ","Nose section of an aircraft, including the cockpit. ","The wings, including the ailerons."
8,597,"As the angle of attack is increased (up to the stall point), which of the following is correct?.                      ",A,Both a) and b) are correct.  ,Pressure difference between top and bottom of the wing increases.,Lift increases.  
8,598,"What type of drag, depends on the smoothness of the body, and surface area over which the air flows?.   ",C,Form drag.      ,Parasite drag.  ,Skin friction drag.       
8,599,"When airflow velocity over an upper cambered surface of an aerofoil decreases, what takes place?.                ",B,"Pressure decreases, lift increases.        ","Pressure increases, lift decreases.        ","Pressure increases, lift increases.   "
8,600,When an aircraft stalls.       ,C,lift increases and drag decreases.        ,lift and drag increase. ,lift decreases and drag increases.  
8,601,An aircraft wing with an aspect ration of 6 : 1 is proportional so that.     ,C,the wing area is six times the span.     ,the mean chord is six times the thickness.,the wing span is six times the mean chord.
8,602,Upward and outward inclination of a mainplane is termed.  ,A,dihedral.,sweep.,stagger.  
8,603,Which of the following forces act on an aircraft in level flight?.     ,C,"Lift, drag, thrust. ","Lift, thrust, and weight.          ","Lift, thrust, weight, and drag.   "
8,604,"With reference to altimeters, QFE is.             ",C,the manufacturers registered name.  ,quite fine equipment.  ,setting aerodrome atmospheric pressure so that an altimeter reads zero on landing and take off. 
8,605,Under the ICAO 'Q' code there are which three settings?. ,C,"QEF, QNH, QEN.","QE, QN, QQE.           ","QFE, QNH, QNE.  "
8,606,Wing loading is.                      ,B,WING AREA * WING CHORD.,GROSS WEIGHT divided by GROSS WING AREA.  ,the ultimate tensile strength of the wing.       
8,607,Weight is equal to.  ,B,mass * acceleration.  ,mass * gravity.            ,volume * gravity. 
8,608,Induced drag.             ,A,increases with increase in aircraft weight.  ,increases with an increase in speed.    ,reduces with an increase in angle of attack.   
8,609,Airflow over the upper surface of the wing generally.    ,B,flows towards the tip. , flows towards the root.  ,flows straight from leading edge to trailing edge.   
8,610,"With an increase in aspect ratio for a given IAS, induced drag will.             ",A,reduce.            ,remain constant.,increase.          
8,611,"If the density of the air is increased, the lift will.     ",B,remain the same. ,increase.          ,decrease.         
8,612,All the factors that affect the lift produced by an aerofoil are.     ,A,"angle of attack, velocity, wing area, aerofoil shape, air density.        ","angle of attack, air temperature, velocity, wing area. ","angle of attack, air density, velocity, wing area. "
8,613,A wing section suitable for high speed would be.    ,C,thin with high camber.   ,thick with high camber.          ,thin with little or no camber. 
8,614,The induced drag of an aircraft.      ,B,increases if aspect ratio is increased.,decreases with increasing speed.        ,increases with increasing speed.  
8,615,"As the speed of an aircraft increases, the profile drag.   ",B,decreases at first then increase.           ,increases.         ,decreases. 
8,616,The stagnation point on an aerofoil is the point where.,C,the boundary layer changes from laminar to turbulent.   ,the suction pressure reaches a maximum.       ,the airflow is brought completely to rest.       
8,617,The stalling of an aerofoil is affected by the. ,C,transition speed. ,airspeed.          ,angle of attack. 
8,618,The most fuel efficient of the following types of engine is the.    ,B,turbo-jet engine.          ,turbo-fan engine.  ,rocket. 
8,619,The quietest of the following types of engine is the.    ,C,turbo-jet engine. ,rocket. ,turbo-fan engine.         
8,620,Forward motion of a glider is provided by.                ,A,the weight.      ,the drag.  ,the engine.     
8,621,Profile drag consists of what drag types?.   ,C,"Form, induced and interference.   ","Form, induced and skin friction.        ","Form, skin friction and interference.  "
8,622,An aircraft in straight and level flight is subject to.               ,A,a load factor of 1.       ,a load factor of  ½. ,zero load factor.          
8,623,Aspect ratio is given by the formula.              ,C,Mean Chord / Span.    ,Span2 / Area. ,Span2 / Mean Chord.   
8,624,An aspect ratio of 8 means.    ,B,the mean chord is 8 times the span.    ,the span is 8 times the mean chord.    ,the area is 8 times the span. 
8,625,A high aspect ratio wing.                    ,C,has a higher stall angle than a low aspect ratio wing.,is stiffer than a low aspect ratio wing.  ,has less induced drag than a low aspect ratio wing.   
8,626,Induced downwash.               ,A,reduces the effective angle of attack of the wing. ,increases the effective angle of attack of the wing.   ,has no effect on the angle of attack of the wing.       
8,627,"Given 2 wings, the first with a span of 12m and a chord of 2 m. The second has a span of 6m and a chord of 1m. How do their Aspect Ratios compare?.  ",B,The first is higher.   ,They are the same.      ,The second is higher. 
8,628,The C of G moves in flight. The most likely cause of this is.    ,B,movement of passengers.        ,consumption of fuel and oils.,movement of cargo.    
8,629,"A straight rectangular wing, without any twist, will.   ",C,stall equally along the span of the wing. ,stall first at the tip.  ,stall first at the root. 
8,630,When an aircraft experiences induced drag.               ,C,air flows under the wing span wise towards the root and on top of the wing span wise towards the tip.  ,air flows under the wing span wise towards the tip and on top of the wing span wise towards the root. ,Neither a) or b) since induced drag does not cause span wise flow.  
8,631,Aspect ratio of a wing is defined as the ratio of the. ,A,wingspan to the mean chord.,wingspan to the wing root.     ,square of the chord to the wingspan.
8,632,Which of the following is true?.,A,Lift acts at right angles to the relative airflow and weight acts vertically down. ,Lift acts at right angles to the wing chord line and weight acts vertically down. ,Lift acts at right angles to the relative air flow and weight acts at right angles to the aircraft centre line.
8,633,The airflow over the upper surface of a cambered wing.  ,A,increases in velocity and reduces in pressure. ,increases in velocity and pressure.      ,reduces in velocity and increases in pressure. 
8,634,With increased speed in level flight. ,A,profile drag increases.,induced drag increases.           ,profile drag remains constant. 
8,635,An aeroplane wing is designed to produce lift resulting from relatively.  ,C,positive air pressure below the wing's surface and negative air pressure above the wing's surface.,negative air pressure below the wing's surface and  positive air pressure above the wing's surface. ,positive air pressure below and above the wing's surface.   
8,636,The angle of attack of an aerofoil section is the angle between the.   ,B,underside of the wing surface and the mean airflow. ,chord line and the relative airflow.    ,chord line and the centre line of the fuselage.            
8,637,A swept wing tends to stall first at the.                      ,C,centre section. ,root.     ,tip.
8,638,The trailing vortex on a pointed wing (taper ratio = 0) is.  ,C,at the tip.         ,equally all along the wing span. ,at the root.       
8,639,The lift curve for a delta wing is.                    ,B,more steep than that of a high aspect ratio wing.  ,Less steep than that of a high aspect ratio wing. ,the same as that of a high aspect ratio wing. 
8,640,A delta wing has.                    ,B, a lower stall angle than a straight wing.   ,a higher stall angle than a straight wing.  ,the same stall angle than a straight wing.   
8,641,The airflow over the upper surface of a cambered wing.     ,B,reduces in velocity and increases in pressure. ,increases in velocity and reduces in pressure. ,increases in velocity and pressure. 
8,642,The speed of air over a swept wing which contributes to the lift is.  ,A,less than the aircraft speed.     ,the same as the aircraft speed.            ,more than the aircraft speed.  
8,643,"For a given angle of attack, induced drag is.              ",C,greater on a high aspect ratio wing.    ,greater towards the wing root.    ,greater on a low aspect ratio wing.     
8,644,"In straight and level flight, the angle of attack of a swept wing is.    ",A,less than the aircraft angle to the horizontal.  ,more than the aircraft angle to the horizontal.            ,the same as the aircraft angle to the horizontal.
8,645,Induced drag.             ,A,is equal to the profile drag at Vmd.,is equal to the profile drag at the stalling speed.        ,is never equal to the profile drag.       
8,646,A delta wing aircraft flying at the same speed (subsonic) and angle of attack as a swept wing aircraft of similar wing area will produce.  ,B,more lift.         ,less lift.    ,the same lift.   
8,647,The stagnation point is.   ,C,static pressure minus dynamic pressure. ,dynamic pressure only.           ,static pressure plus dynamic pressure.            
8,648,"On a swept wing aircraft, due to the adverse pressure gradient, the boundary layer on the upper surface of the wing tends to flow. ",B,towards the root. ,towards the tip.    ,directly from leading edge to trailing edge.  
8,649,With increased speed in level flight.               ,B,induced drag increases.           ,profile drag increases. ,profile drag remains constant. 
8,650,"If a swept wing stalls at the tips first, the aircraft will.   ",A,pitch nose up.,roll.      ,pitch nose down.   
8,651,The thickness/chord ratio of the wing is also known as.    ,A,fineness ratio.  ,mean chord ratio.        ,aspect ratio.  
8,652,Flexure of a rearward swept wing will.                      ,C,increase the lift and hence increase the flexure.  ,increase the lift and hence decrease the flexure.  ,decrease the lift and hence decrease the flexure.
8,653,A High Aspect Ratio wing is a wing with.    ,C,"short span, long chord.  ","long span, long chord.","long span, short chord.    "
8,654,Stall commencing at the root is preferred because.  ,A,it provides the pilot with a warning of complete loss of lift.  ,the ailerons become ineffective.         ,it will cause the aircraft to pitch nose up.
8,655,An aircraft flying in 'ground effect' will produce.   ,C,the same lift as a similar aircraft outside of ground effect.,less lift than a similar aircraft outside of ground effect.   ,more lift than a similar aircraft outside of ground effect.   
8,656,"If the angle of attack of a wing is increased in flight, the.  ",B,CofP will move aft.    ,CofP will move forward.  ,C of G will move aft.
8,657,The Rams Horn Vortex on a forward swept wing will be.   ,B,more than a rearward swept wing.      ,less than a rearward swept wing.  ,the same as a rearward swept wing. 
8,658,For a cambered wing section the zero lift angle of attack will be.   ,C,4 degrees.        ,zero.,negative.
8,659,Airflow at subsonic speed is taken to be.  ,C,compressible.   ,either a or b depending on altitude.    ,incompressible.            
8,660,Bernoulli's equation shows that.    ,B,at constant velocity the kinetic energy of the air changes with a change of height.  ,with a change in velocity at constant height the static pressure will change.,with a change in speed at constant height both kinetic and potential energies change. 
8,661,"If fluid flow through a venturi is said to be incompressible, the speed of the flow increases at the throat to.  ",B,allow for a reduction in static pressure.          ,maintain a constant volume flow rate.            ,allow for an increase in static pressure. 
8,662,"To produce lift, an aerofoil must be.               ",C,asymmetrical.,symmetrical.,either symmetrical or asymmetrical.
8,663,Lift is dependent on.              ,B,"the net area of the wing ,the density of the fluid medium and the velocity. ","the area of the wing, the density of the fluid medium, and the square of the velocity.         ","the frontal area of the wing, the density of the fluid medium and the velocity. "
8,664,"A wing develops 10,000 N of lift at 100 knots. Assuming the wing remains at the same angle of attack and remains at the same altitude, how much lift will it develop at 300knots?. ",C,"30,000 N.   ","900,000 N.      ","90,000 N.    "
8,665,The angle of attack is.             ,C,related to angle of incidence.  ,always kept below 15 degrees.           ,not related to the angle of incidence.
8,666,The difference between the mean camber line and the chord line of an aerofoil is. ,C,neither are straight.     ,they both may be curved.       ,one is always straight and the other may be straight. 
8,667,If the C of G is calculated after loading as within limits for take off. ,A,a further calculation is required prior to landing to allow for fuel and oil consumption.,a further calculation is required prior to landing to allow for flap deployment.   ,no further calculation is required.  
8,668,Helicopter rotor blades create lift by.             ,C,pushing the air down. ,working like a screw.  ,creating low pressure above the blades.  
8,669,The span wise component of the airflow is.  ,C,greater at higher speeds.   ,unaffected by speed.  ,less at higher speeds.   
8,670,A wing fence.             ,B,acts as a lift dumping device. ,reduces span wise flow on a swept wing thus reducing induced drag.  ,increases lateral control.  
8,671,"With all conditions remaining the same, if the aircraft speed is halved, by what factor is the lift reduced?.  ",B,Half.    ,By a factor of 4.   ,Remains the same.      
8,672,The boundary layer over an aerofoil is.                       ,C,a layer of air close to the aerofoil which is moving at a velocity less than free stream air.    ,a layer of turbulent air close to the aerofoil which is moving at a velocity less than free stream air.,a layer of air close to the aerofoil that is stationary.  
8,673,"On a swept wing aircraft, the fineness ratio of an aerofoil is.",C,highest at the root.      ,equal throughout the span.      ,highest at the tip.        
8,674,Streamlining will reduce. ,C,induced drag. ,skin friction drag.        ,form drag.       
8,675,If an aircraft has a gross weight of 3000 kg and is then subjected to a total weight of 6000 kg the load factor will be.                      ,A,2G.      ,9G.      ,3G.      
8,676,Ice formed on the leading edge will cause the aircraft to. ,A,stall at a higher speed. ,stall at a lower speed. ,stall at the same stall speed and AOA.  
8,677,Under what conditions will an aircraft create best lift?.     ,B,Hot damp day at 1200 ft.       ,Cold dry day at 200 ft.           ,Cold wet day at 1200 ft.        
8,678,"As Mach number increases, what is the effect on boundary layer?.       ",A,Becomes more turbulent.,Decreases in thickness.           , Becomes less turbulent.
8,679,During a glide the following forces act on an aircraft.  ,B,lift and weight only.   ,"lift, drag, weight.   ","lift, weight, thrust.   "
8,680,If an aileron is moved downward.    ,C,the stalling angle of that wing is increased.  ,the stalling angle is not affected but the stalling speed is decreased.            ,the stalling angle of that wing is decreased.
8,681,If the wing loading of an aircraft were reduced the stalling speed would.,C,increase.          ,not be affected. ,decrease.         
8,682,The lift on a wing is increased with.    ,B,an increase in temperature.      ,an increase in pressure.            ,an increase in humidity.          
8,683,The airflow behind a normal shockwave will.  ,A,always be subsonic and in the same direction as the original airflow. ,always be supersonic and in the same direction as the original airflow.         ,always be subsonic and deflected from the direction of the original airflow.
8,684,Induced drag can be reduced by the use of.   ,B,streamlining.    ,high aspect ratio wings.          ,fairings at junctions between fuselage and wings.  
8,685,Interference drag can be reduced by the use of.     ,A,fairings at junctions between fuselage and wings.,high aspect ratio wings.          ,streamlining.    
8,686,Gliding angle is the angle between.   ,A,ground and the glide path.      ,aircraft and flight path.           ,aircraft and airflow.  
8,687,Propeller Solidity can be increased by.     ,A,increasing the number of blades.        ,decreasing the length of the blades. ,increasing the blade angle.  
8,688,Lift is generated by a wing.     ,B,mostly on the bottom surface.            ,mostly on the top surface.       ,equally on the top and bottom surfaces.         
8,689,Lift is dependent on.              ,A,"the area of the wing, the density of the fluid medium and the square of the velocity.","the net area of the wing, the density of the fluid medium and the velocity. ","the frontal area of the wing, the density of the fluid medium and the velocity."
8,690,"To produce lift, an aerofoil must be.  ",C,symmetrical.    ,asymmetrical.  ,either (a) or (b).           
8,691,"If fluid flow through a venturi is said to be incompressible, the speed of the flow increases at the throat to.                    ",C,allow for a reduction in static pressure. ,allow for an increase in static pressure.           ,maintain a constant volume flow rate.            
8,692,Bernoulli's equation shows that.                     ,C,at constant velocity the total energy of the air changes with a change in height. ,with a change in speed at constant height both kinetic and potential energies change.         ,with a change in velocity at constant height the static pressure will change.
8,693,Airflow at sub-sonic speed is taken to be.   ,A,incompressible.,compressible.   ,either (a) or (b) depending on altitude.   
8,694,The total drag of an aircraft.  ,A,changes with speed.    ,increases with speed.  ,increases with the square of speed.     
8,695, _______ angle of attack is known as optimum angle of attack.   ,B,5 to 7 degrees. ,3 to 4 degrees. ,10 to 12 degrees.         
8,696,Induced drag is ________ at root.                 ,A,lowest. ,greatest.           ,neutral.            
8,697,Profile drag is _______ to speed. ,C,neutral.            ,inversely proportional.  ,proportional.    
8,698,A shock stall occurs at.     ,B,large angles of attack. ,small angles of attack.,equally both large and small angles of attack.  
8,699,What happens to the wingtip stagnation point as the AOA increases?.  ,A,It moves down and under the leading edge. ,It moves up and over the leading edge.  ,It remains unchanged. 
8,700,What does the term 'wing washout' mean?.      ,A,The design of the wing that gives the wing tip a lower angle of incidence. ,The design of the wing that gives the wing tip a much greater angle of incidence. ,The airflow moves toward the end of the wing. 
8,701,The point at which airflow ceases to be laminar and becomes turbulent is the.  ,B,boundary point.           ,transition point.           ,separation point.          
8,702,Which of the following is true about Profile drag?.               ,A,Profile drag = Skin Drag + Form Drag.          ,Profile drag = skin drag + induced drag.   ,Profile drag = induced drag + Form drag.   
8,703,Which statement is true?.    ,C,Both Induced drag and profile drag increase with the square of the airspeed.          ,Profile drag increases with the square of the airspeed.           ,Induced drag increases with the square of the airspeed.        
8,704,Which statement is true?.                    ,A,Rectangular wings stall at the root first.,Both tapered and rectangular wings will stall at the tip first. ,Tapered wings stall at the root first.   
8,705,During inverted level flight an aircraft accelerometer shows.                        ,B,-2g.      ,-1g.      ,0g.       
8,706,During straight and level flight an aircraft accelerometer shows.      ,B,4g.,1g.,2g.       
8,707,Which of the following is incorrect about induced drag?.     ,C,It will increase inversely to the square of the airspeed.,It will decrease in proportion to the square of the airspeed. ,It will increase when the angle of attack is reduced.  
8,708,What produces the most lift at low speeds?.,C,High camber.   ,Low aspect ratio.        ,High aspect ratio.        
8,709,"If the angle of attack is zero, but lift is produced, the.     ",B,wing is symmetrical.,wing is cambered.       ,wing has positive angle of incidence.
8,710,When is the angle of incidence the same as the angle of attack?.   ,C,Never.,In descent.      ,When relative airflow is parallel to longitudinal axis. 
8,711,Flaps at landing position.   ,A,decrease landing speed.          ,decrease take off and landing speeds.            ,decrease take off speed.  
8,712,"As a subsonic aircraft speeds-up, its Centre of Pressure.    ",A,moves aft.       ,moves forward.           ,is unaffected.  
8,713,Lowering of the flaps.         ,C,increases drag. ,increases lift.,increases drag and lift.            
8,714,"Wing spoilers, when used asymmetrically, are associated with.     ",C,rudder.            ,elevators.         ,ailerons.           
8,715,What do ruddervators do?.                 ,B,ontrol yaw and roll.  ,Control pitch and yaw.           ,Control pitch and roll.
8,716,What controls pitch and roll on a delta wing aircraft?.  ,B,Ailerons.   ,Elevons.          ,Elevators.        
8,717,What does a trim tab do?.     ,C,Allows the C of G to be outside the normal limit.,Provides finer control movements by the pilot.,Eases control loading for pilot.           
8,718,How does a balance tab move?.                     ,B,In the same direction a small amount.            ,In the opposite direction proportional to the control surface it is attached to.     ,In the same direction proportional to the control surface it is attached to.
8,719,"If an aircraft is yawing to the left, where would you position the trim tab on the rudder?.",B,To the centre.  ,To the left.  ,To the right.    
8,720,"If an aircraft is flying with a left wing low, where would you move the left aileron trim tab?.                     ",B,Down. ,Up.      ,Moving the aileron trim tab will not correct the situation.    
8,721,"When a leading edge flap is fully extended, what is the slot in the wing for?.   ",A,To re-energise the boundary layer.      ,To increase the lift.  ,To allow the flap to retract into it when it retracts.    
8,722,"With respect to differential aileron control, which of the following is true?. ",C,The up going and down going ailerons both deflect to the same angle. ,The up going Aileron moves through a smaller angle than the down going aileron.  ,The down going aileron moves through a smaller angle than the up going aileron. 
8,723,The aeroplane fin is of symmetrical aerofoil section and will therefore provide a side-load.                ,B,only when the rudder is moved.         ,if a suitable angle of attack develops due either yaw or rudder  movement. ,only if a suitable angle of attack develops due to yaw. 
8,724,An aircraft left wing is flying low. The aileron trimmer control to the left aileron trim tab in the cockpit would be.  ,A,moved up causing the left aileron to move up.    ,moved up causing the left aileron to move down.      ,moved down causing the left aileron to move down.            
8,725,An elevator tab moves down.             ,B,to make the nose go down.  ,to counteract for the aircraft flying nose heavy.         ,to counteract for the aircraft flying tail heavy. 
8,726,The stall margin is controlled by.        ,C,speed bug cursor.        ,EPR limits.      ,angle of attack and flap position.       
8,727,"Other than spoilers, where are speed brakes located?.   ",B,Under the Fuselage.  ,Either side of the Fuselage. ,On the wing.  
8,728,"With a trailing edge flap being lowered, due to rising gusts, what will happen to the angle of attack?. ",C,Tend to decrease.        ,Stay the same.,Tend to increase.         
8,729,A device used do dump lift from an aircraft is.   ,C,leading edge flaps. ,trailing edge flaps.,spoiler. 
8,730,The purpose of a slot in a wing is to.              ,C,provide housing for the slat.   ,speed up the airflow and increase lift.,"act as venturi, accelerate the air and re-energise boundary layer.  "
8,731,Large flap deployment.  ,B,causes increased span wise flow towards tips on wing upper surface. ,causes increased span wise flow towards tips on wing lower surface. ,has no effect on span wise flow. 
8,732,Which part of the wing of a swept-wing aircraft stalls first?.    ,A,Tip stalls first. ,Both stall together.     ,Root stalls first.           
8,733,"During flight, an aircraft is yawing to the right. The aircraft would have a tendency to fly.                   ",A,right wing low.            ,left wing low.  ,nose up.           
8,734,In the reversed camber horizontal stabilizer.  ,C,there is an increased tail plane up-force.         ,the elevator causes tail down movement i.e. increased tail plane down force. ,there is an increased tailplane down-force.     
8,735,When the trailing edge flap is extended.                    ,A,CP moves rearward.    ,the CP moves forward but the CG does not change. ,the CP moves forward and the pitching moment changes to nose up.           
8,736,"With a drop in ambient temperature, an aircraft service ceiling will.    ",A,rise.      ,not be affected.   ,lower.  
8,737,What type of flap is this?.                   ,A,Split flap.        ,Plain flap.        ,Fowler flap.     
8,738,Servo tabs.                  ,B,enable the pilot to bring the control surface back to neutral.  ,move in such a way as to help move the control surface.       ,provide artificial feel.  
8,739,Spring Tabs.                ,C,provide artificial feel.  ,enable the pilot to bring the control surface back to neutral.,move in such a way as to help move the control surface.       
8,740,Extending a leading edge slat will have what effect on the angle of attack of a wing?.,B,Increase the angle of attack.  ,Decrease the angle of attack.  ,No effect on angle of attack.
8,741,"To ensure that a wing stalls at the root first, stall wedges are.       ",A,installed on the wing leading edge at the wing root. ,installed on the wing leading edge at the wing tip.,installed at the wing trailing edge at the wing root.
8,742,Krueger flaps make up part of the.    ,A,wing lower surface leading edge.       ,wing lower surface trailing edge.        ,wing upper surface leading edge. 
8,743,"In a turn, wing spoilers may be deployed.     ",A,to assist the up going aileron. ,in unison with both the up going and down going ailerons.   ,"to act as an airbrake, interacting with the ailerons.     "
8,744,Dutch role is movement in.                 ,B,yaw and pitch.  ,yaw and roll.   ,pitch and roll.  
8,745,What is the main purpose of a frize aileron?.  ,B,Increase drag on the up going wing.   ,Decrease drag on the up going wing. ,Help pilot overcome aerodynamic loads.
8,746,Flap asymmetry causes the aircraft to.                        ,B,nose down.      ,go one wing down.     ,nose up.  
8,747,"If an aircraft moves in yaw, what axis is it moving about?.    ",C,Longitudinal.  ,Lateral.            ,Normal.
8,748,If an aircraft is aerodynamically stable.  ,A,aircraft returns to trimmed attitude.  ,CofP moves back.       ,aircraft becomes too sensitive.  
8,749,What are ground spoilers used for?.    ,C,To assist the aircraft coming to a stop.   ,To slow the aircraft.    ,To dump lift. 
8,750,Mass balance weights are used to.                  ,B,balance the trailing edge of flying control surfaces.   ,counteract flutter on control surfaces.,balance the tabs.          
8,751,What is a slot used for?.   ,C,Increased angle of attack during approach. ,Increase the speed of the airflow.       ,To reinforce the boundary layer. 
8,752,Angle of Attack is the angle between cord line and.             ,B,horizontal axis.            ,relative air flow. ,tip path plane.
8,753,A high lift device is used for.,B,take-off only. ,take-off and landing.  ,landing only.   
8,754,How is a spoiler interconnected to other flight control systems?.   ,B,Spoiler to elevator.      ,Spoiler to aileron.        ,Spoiler to flap.            
8,755,What is aileron droop?.                       ,A,The droop of ailerons with no hydraulics on.,The leading edge of both ailerons presented to the airflow.  ,One aileron lowered.  
8,756,Earths atmosphere is.    ,C,"3/5 oxygen, 2/5 nitrogen.        ","4/5 oxygen, 1/5 nitrogen.  ","1/5 oxygen, 4/5 nitrogen.        "
8,757,An anti-balance tab is used.    ,C,to relieve stick loads.  ,for trimming the aircraft.        ,to give more feel to the controls. 
8,758,The fin helps to give.              ,A,directional stability about the normal axis.,directional stability about the longitudinal axis.   ,longitudinal stability about the normal axis.   
8,759,"If an aircraft moves in roll, it is moving about the.  ",A,longitudinal axis.         ,normal axis. ,lateral axis.      
8,760,What effect does lowering the flaps for take-off have?. ,B,Increases lift & reduces drag.,Increases lift and drag.           ,Increase lift only.        
8,761,What effect does lowering flaps for takeoff have?.  ,A,Reduces takeoff speeds only. ,Reduces landing speeds only. ,Reduces takeoff and landing speeds.
8,762,When the flaps are lowered.     ,A,the lift vector moves rearward.           ,there is no effect on the lift vector.    ,the lift vector moves forward. 
8,763,"At take-off, if the flaps are lowered there is a.      ",A,large increase in lift and drag. ,large increase in lift and small increase in drag.          ,small increase in lift and drag.    
8,764,Wing spoilers be used.  ,B,to assist the respective down going aileron in a turn. ,as ground spoilers on landing.     ,to assist the elevators. 
8,765,Differential aileron control will.                     ,B,cause a nose down moment.,prevent yawing in conjunction with rudder input.     ,cause a nose up moment.        
8,766,Dutch Roll affects.                 ,B,pitch and yaw simultaneously.   ,yaw and roll simultaneously.  ,pitch and roll simultaneously. 
8,767,Which of the following are primary control surfaces?.  ,A,"Elevators, ailerons, rudder.   ","Roll spoilers, elevators, tabs.   ","Elevators, roll spoilers, tabs. "
8,768,A split flap.  ,A,forms part of the trailing edge's lower surface when retracted.  ,forms part of the leading edge's lower surface when retracted. ,forms part of the trailing edge's upper surface when retracted.      
8,769,An anti-servo tab.      ,A,assists the pilot to move the controls back to neutral. ,moves in the opposite direction to the control surface to assist   the pilot. ,moves in the same direction as the control surface to assist the  pilot.         
8,770,Slats.               ,A,keep the boundary layer from separating for longer. ,increase the overall surface area and lift effect of wing. ,act as an air brake.       
8,771,Due to the change of lift forces resulting from the extension of flaps in flight.  ,A,"nose should be lowered, reducing AOA.       ","nose should be raised, increasing AOA.  ","nose should remain in the same position, maintaining same AOA. "
8,772,Flight spoilers.             ,B,can be deployed on the down going wing in a turn to increase lift  on that wing.    ,can be used to decrease lift to allow controlled decent without  reduction of airspeed.,can be used with differential ailerons to reduce adverse yaw in a  turn.     
8,773,"If the aircraft is flying nose heavy, which direction would you move the elevator trim tab?.                ",C,Up to move elevator down.  ,Up to move elevator up.         ,Down to move elevator up.  
8,774,Wing tip vortices are strongest when.,C,flying high speed straight and level flight.  ,flying into a headwind.   ,flying slowly at high angles of attack. 
8,775,Aerodynamic balance.   ,A,will reduce aerodynamic loading.       ,will cause CP to move forward of hinge and cause overbalance.      ,will cause CP to move towards the trailing edge and cause instability.  
8,776,A balance tab.   ,B,effectively increases the area of the control surface. ,assists the pilot to move the controls. ,is used to trim the appropriate axis of the aircraft.  
8,777,Elevons combine the functions of both.   ,B,rudder and elevator.    ,elevator and aileron.    ,rudder and aileron.      
8,778,Flutter can be reduced by using.      ,B,a horn balance.            ,mass balancing.  ,servo tabs.       
8,779,An elevator provides control about the.                     ,B,longitudinal axis.         ,lateral axis.      ,horizontal stabilizer.    
8,780,The outboard ailerons on some large aircraft.             ,A,are isolated at high speeds. ,are isolated to improve sensitivity.     ,are isolated at low speeds.   
8,781,Which wing increases drag when the ailerons are moved?.    , C,Both wings increase drag but the wing with the up-going aileron  increases more. ,Both wings have an equal increase in drag.   ,Both wings increase drag but the wing with the down-going aileron increases more.
8,782,Which flap will increase wing area and camber?.   ,C,Slot.     ,Split.    ,Fowler.            
8,783,Wing loading of an aircraft.                ,B,varies with dynamic loading due to air currents. ,is independent of altitude.      ,decreases with density.    
8,784,An automatic slat will lift by itself when the angle of attack is.     ,A,high.    ,high or low.     ,low.
8,785,"On aircraft fitted with spoilers for lateral control, roll to the right is caused by.  ",C,"left spoilers extending, right spoilers remaining retracted. ","right spoilers extending, left spoilers remaining retracted.   ",left and right spoilers extending.        
8,786,A split flap increases lift by increasing.    ,A,the angle of attachment of the lower hinged portion.     ,the surface area.          ,the camber of the top surface. 
8,787,"When the trailing edge flaps are lowered, the aircraft will.   ",B,pitch nose up.  ,pitch nose down.,sink.     
